,abt,unh,Ratio,Spread
790,111.9000015258789,544.489990234375,4.865862223500076,-20.639533373903205
791,111.55999755859375,544.5294189453125,4.881045454122691,-22.285014665057602
792,111.86000061035156,545.9199829101562,4.88038601762386,-22.25847553197049
793,111.9000015258789,545.4119262695312,4.874101151315846,-21.561469409059455
794,112.06999969482422,545.2100219726562,4.864906071716853,-20.556556841290345
795,112.26000213623047,547.0,4.872617046062418,-21.449033837382686
796,111.91000366210938,545.3699951171875,4.873290834337087,-21.472291876536943
797,112.04000091552734,546.1199951171875,4.874330512804397,-21.60823308792898
798,110.85980224609375,542.5700073242188,4.8941996677910975,-23.633065887046897
799,111.00399780273438,544.0900268554688,4.901535418772693,-24.4719591136609
800,110.77999877929688,545.0399780273438,4.920021520429946,-26.479998555594662
801,110.9000015258789,545.6849975585938,4.920513886839363,-26.55816963998656
802,111.0,546.489990234375,4.92333324535473,-26.890806629267118
803,110.47000122070312,545.1400146484375,4.934733489857816,-28.04434861636925
804,110.55000305175781,545.02001953125,4.930076928863403,-27.54645453460968
805,108.86000061035156,543.239990234375,4.990262605075881,-33.74936968178305
806,109.4000015258789,544.4099731445312,4.976325096446634,-32.36858863872102
807,109.62000274658203,544.2100219726562,4.964513850914174,-31.129433333487114
808,109.36499786376953,542.6900024414062,4.962190948125906,-30.813962247007126
809,109.69000244140625,543.4500122070312,4.954416994359437,-30.038770983468808
810,110.02999877929688,544.9650268554688,4.952876787253121,-29.9477690901182
811,109.97000122070312,545.4199829101562,4.959716075800812,-30.686131349020357
812,110.0999984741211,548.5999755859375,4.982742808256128,-33.25206523619353
813,109.63500213623047,550.0499877929688,5.017101993663362,-36.898547602746035
814,110.30000305175781,551.1300048828125,4.996645418261657,-34.83734712163836
815,110.69000244140625,552.1889038085938,4.988606844605455,-34.054033643166704
816,110.37000274658203,550.0003051757812,4.98324083980159,-33.37699483021369
817,110.22000122070312,548.280029296875,4.974415017461359,-32.36527050027293
818,110.05000305175781,548.3200073242188,4.982462445424353,-33.208256798510675
819,108.55000305175781,547.9500122070312,5.047904162156152,-39.92370509412014
