,googl,tmus,Ratio,Spread
1399,92.4000015258789,142.28500366210938,1.5398809665848212,-23.5267043431547
1400,92.05000305175781,142.0500030517578,1.5431830346804665,-23.74646547084404
1401,91.9749984741211,141.5800018310547,1.5393313854839683,-23.373919566689803
1402,92.25499725341797,141.47000122070312,1.5334670796433392,-22.90010956590552
1403,92.4542007446289,141.60499572753906,1.5316231667901314,-22.77627401322651
1404,93.19499969482422,142.22999572753906,1.5261547957860888,-22.438735479378092
1405,93.31009674072266,142.4499969482422,1.526630042449348,-22.509188240569824
1406,98.33000183105469,142.52000427246094,1.4494050810385535,-16.056707804199203
1407,97.94999694824219,141.9499969482422,1.4492087939854665,-15.980450292478364
1408,95.43000030517578,140.71499633789062,1.474536266246441,-18.019744109083742
1409,95.5999984741211,141.49000549316406,1.4800210015846955,-18.573870407746224
1410,95.88999938964844,141.1999969482422,1.4725205740640048,-17.907056447572625
1411,95.66999816894531,141.10000610351562,1.4748615951088937,-18.092918670489606
1412,95.6500015258789,140.58999633789062,1.4698378891280293,-17.608891041440184
1413,96.3499984741211,142.9600067138672,1.4837572286237783,-19.069377941334945
1414,96.49500274658203,143.35499572753906,1.4856209300705665,-19.27595929084975
1415,96.08000183105469,143.56500244140625,1.4942235606307368,-20.025187034487725
1416,95.79499816894531,143.7050018310547,1.500130534765653,-20.535498783509592
1417,94.93000030517578,142.75999450683594,1.5038448756757494,-20.71440473610532
1418,94.80000305175781,142.68499755859375,1.505115959550046,-20.80831645826049
1419,95.04000091552734,142.37100219726562,1.4980113723252868,-20.182485892713228
1420,91.73999786376953,142.67999267578125,1.5552648353846237,-24.779252559757207
1421,91.16999816894531,141.11000061035156,1.5477679438894298,-23.949875300011964
1422,90.94499969482422,141.22000122070312,1.5528066600096995,-24.352222033885365
1423,90.3499984741211,140.22999572753906,1.552075241791012,-24.135316451922062
1424,90.1500015258789,140.26499938964844,1.5559067888577158,-24.430181132036974
1425,91.08999633789062,140.7899932861328,1.5456142161196742,-23.733816348220397
1426,90.86000061035156,140.2216033935547,1.5432709933041693,-23.464265635042405
1427,90.02999877929688,139.80999755859375,1.5529267961152542,-24.131101859623055
1428,90.01000213623047,140.91000366210938,1.5654927265621166,-25.257090099714272
1429,90.0999984741211,141.44000244140625,1.5698113744367181,-25.670154394827374
1430,89.9000015258789,141.0,1.5684093170945195,-25.490012971426676
1431,89.80000305175781,141.61500549316406,1.5770044619212513,-26.234948973593514
1432,90.40499877929688,142.58999633789062,1.577235753146698,-26.423853795362728
1433,90.2300033569336,142.36000061035156,1.57774570889908,-26.421233980312916
1434,90.43000030517578,144.17999267578125,1.5943823088489923,-27.981365027737066
1435,89.55999755859375,143.36000061035156,1.6007146551847513,-28.29178920806255
1436,89.01499938964844,142.9199981689453,1.6055720850295876,-28.559916466824458
1437,89.12999725341797,142.68499755859375,1.6008639285930422,-28.175496266772836
1438,88.55999755859375,141.97000122070312,1.6030940055838623,-28.201114734566655
1439,88.51499938964844,141.60000610351562,1.599728939500793,-27.88958685947105
1440,88.44999694824219,141.57000732421875,1.6005654291549667,-27.94404737190406
1441,88.5999984741211,141.5,1.597065490258787,-27.679139327649946
1442,87.94999694824219,140.49000549316406,1.59738499565658,-27.513707998925636
1443,88.552001953125,140.72999572753906,1.5892356200149431,-26.97149813080787
1444,88.68180084228516,140.92300415039062,1.5890859546369955,-26.995855622884715
1445,89.0,140.44000244140625,1.5779775555214186,-26.099409819982693
1446,88.76000213623047,140.55999755859375,1.583596148892152,-26.53124014138933
1447,89.04000091552734,140.36000061035156,1.5763701613560375,-25.967433802714407
1448,89.22879791259766,140.7899932861328,1.577853748786809,-26.152117836107433
1449,89.69000244140625,140.66000366210938,1.5682907774921895,-25.42287367636059
1450,89.48999786376953,140.4499969482422,1.5694491038210658,-25.472737893561355
1451,89.66999816894531,140.55999755859375,1.5675253755862433,-25.348859622482973
1452,89.93499755859375,141.1300048828125,1.5692445512200583,-25.574546636966286
1453,89.69999694824219,140.86000061035156,1.5703456566629452,-25.60988451284619
1454,89.61000061035156,141.47000122070312,1.578730055318857,-26.336819607381525
1455,87.26000213623047,138.08999633789062,1.582511952295214,-26.01022629491501
1456,87.23500061035156,139.15499877929688,1.5951739302536823,-27.107713841837562
1457,86.8550033569336,139.17999267578125,1.6024407034309391,-27.626447637757433
1458,86.5,138.13499450683594,1.5969363526801843,-27.04271417579373
1459,86.91000366210938,138.7899932861328,1.5969392180182571,-27.164984981198113
1460,87.62000274658203,139.13999938964844,1.587993552021158,-26.59247158381292
1461,87.76499938964844,139.5399932861328,1.5899275822542882,-26.80406772920264
1462,88.91000366210938,139.3699951171875,1.56754008971639,-25.146336979947716
1463,88.68499755859375,139.7449951171875,1.5757456048285805,-25.813693016531968
1464,89.20999908447266,140.33999633789062,1.5731419995308278,-25.726546673642527
1465,89.43000030517578,140.22500610351562,1.567986197305202,-25.325703371623984
1466,89.16999816894531,140.0290069580078,1.5703600968198164,-25.4675314799733
1467,89.1449966430664,140.0,1.5704751278476718,-25.471009627481788
1468,89.20999908447266,140.02999877929688,1.569667080107275,-25.416549115048777
1469,88.04000091552734,140.73500061035156,1.5985347472381792,-27.64175871886695
1470,88.0,140.39999389648438,1.5954544760964133,-27.35872619121336
1471,87.78009796142578,140.7899932861328,1.603894237484239,-28.034449778694007
1472,87.45500183105469,140.72999572753906,1.6091703479624968,-28.396857722436206
1473,87.08499908447266,140.82000732421875,1.617040923289475,-28.9676231067948
1474,87.45500183105469,141.3699951171875,1.6164883901127307,-29.036857112084643
1475,87.41999816894531,141.02999877929688,1.6132464165321356,-28.742341904529308
1476,86.91000366210938,140.4499969482422,1.6160394779671945,-28.82498864330749
1477,86.44999694824219,139.68499755859375,1.615789502482267,-28.65768743858413
1478,86.35150146484375,139.77000427246094,1.6186169539781012,-28.870671788159395
1479,86.69010162353516,139.8800048828125,1.6135637433009655,-28.54072077571001
1480,86.21499633789062,139.33999633789062,1.6161921041183422,-28.618028366221846
1481,86.01499938964844,139.16000366210938,1.6178574045174814,-28.697896708446148
1482,86.0,139.02999877929688,1.6166278927825217,-28.58738090633093
1483,87.70999908447266,140.0749969482422,1.5970242664503658,-27.410534658222897
1484,88.125,139.96499633789062,1.5882552775930852,-26.761313018100534
1485,88.70010375976562,139.9199981689453,1.5774502197641513,-25.96906820471875
1486,88.41999816894531,139.69000244140625,1.5798462489729828,-26.10302065048614
1487,88.6510009765625,139.34500122070312,1.5718378775840678,-25.457871726144813
1488,88.72000122070312,139.3179931640625,1.5703109924163545,-25.341209933071664
1489,88.41000366210938,139.3699951171875,1.5764052634794594,-25.79599943802398
1490,87.04499816894531,138.6300048828125,1.5926245941638835,-26.829594851602135
1491,87.3499984741211,138.80999755859375,1.5891242127464782,-26.613293031434363
1492,87.43669891357422,139.08999633789062,1.5907507724573695,-26.780639769508422
1493,87.0,138.85000610351562,1.5959770816496048,-27.108063314397153
1494,87.12999725341797,138.67999267578125,1.591644634997863,-26.769141216265407
1495,87.5114974975586,139.28500366210938,1.5916194745267063,-26.878459429863337
1496,88.23999786376953,140.00999450683594,1.5866953524068779,-26.656891597345787
1497,88.98999786376953,137.3699951171875,1.5436565728148524,-23.042398520582946
1498,89.16999816894531,136.9550018310547,1.5358865609885273,-22.393526353020174
1499,88.70850372314453,137.6300048828125,1.5514860369232457,-23.66816063687295
1500,88.87999725341797,137.86000061035156,1.5510801628096362,-23.675330547568773
1501,89.27999877929688,137.94000244140625,1.5450269301906974,-23.235600429549972
1502,89.52999877929688,138.94000244140625,1.5518820991376474,-23.910769200511833
1503,89.12999725341797,139.0399932861328,1.5599685579570788,-24.530491994311898
1504,87.58499908447266,138.63999938964844,1.5829194592550606,-26.13795271414821
1505,88.37000274658203,138.63499450683594,1.568801518592213,-25.112973013886016
1506,88.66000366210938,138.5800018310547,1.5630498094630647,-24.681174922853042
1507,88.48999786376953,138.51499938964844,1.5653181459320686,-24.837065251120148
1508,87.63500213623047,138.38999938964844,1.5791635307376184,-25.82298250311562
1509,87.70999908447266,139.67999267578125,1.5925207403235382,-27.01553038576196
1510,88.08000183105469,140.0,1.5894640904814297,-26.854783922301802
1511,86.81999969482422,143.51499938964844,1.6530177366287655,-32.006935481959914
1512,86.33499908447266,143.97999572753906,1.6676897811357463,-33.10210519722952
1513,86.52999877929688,144.0,1.664162741609253,-32.8687415075632
1514,86.76349639892578,144.4499969482422,1.6648706304328997,-33.015349180759245
1515,86.53600311279297,143.94500732421875,1.6634117840709328,-32.805947251665586
1516,86.27999877929688,143.97999572753906,1.668752871634109,-33.1735684641404
1517,86.19000244140625,144.50999450683594,1.67664451112038,-33.82050172762105
1518,85.7699966430664,148.5749969482422,1.732249070342629,-38.431228167738794
1519,86.2699966430664,148.6999969482422,1.7236583138338784,-37.90656570966253
1520,86.1050033569336,148.69000244140625,1.726845091974937,-38.11095109049684
1521,86.19000244140625,149.0749969482422,1.7296089189646613,-38.3855041690273
1522,86.62999725341797,148.75999450683594,1.717188032127828,-37.498805505396376
1523,87.30000305175781,148.77000427246094,1.7041237007089132,-36.63826004327174
1524,87.33000183105469,148.52000427246094,1.700675611570261,-36.34928188187715
1525,89.11000061035156,149.71499633789062,1.6801144126633394,-35.23147718264529
1526,89.80999755859375,149.89999389648438,1.6690791445427529,-34.50695126515723
1527,89.89800262451172,149.80999755859375,1.6664441164986055,-34.30260775237174
1528,89.94000244140625,148.86000061035156,1.655103364126883,-33.29803939556464
1529,89.01200103759766,148.22999572753906,1.6652810182857074,-33.873809858945194
1530,88.26349639892578,148.19500732421875,1.679006762370025,-34.811372182507
1531,88.05000305175781,148.75999450683594,1.6894944843941846,-35.65375659053234
1532,87.7936019897461,149.5,1.7028575728953568,-36.7269103720962
1533,88.05000305175781,148.8000030517578,1.6899488687614213,-35.693765135454214
1534,88.125,148.6699981689453,1.6870354402149823,-35.466314849155225
1535,88.30000305175781,149.13999938964844,1.6890146572501106,-35.7089302443067
1536,88.2750015258789,149.35499572753906,1.691928554470246,-35.95641168771361
1537,88.11000061035156,149.47999572753906,1.6965156587455235,-36.29580148844627
1538,88.44999694824219,149.55999755859375,1.6908988436269927,-35.93403760627906
1539,90.37460327148438,148.956298828125,1.6482097119769568,-32.829649926236996
1540,90.3949966430664,149.62100219726562,1.6551911914777646,-33.467855679556735
1541,90.71499633789062,149.25,1.6452627021455324,-32.68106990564479
1542,90.75,149.53990173339844,1.6478226086324896,-32.92549050870794
1543,90.70989990234375,149.21499633789062,1.6449692536154505,-32.652688169225044
1544,91.11000061035156,149.13999938964844,1.636922383827794,-32.057830402098034
1545,91.51000213623047,148.8000030517578,1.6260517930077196,-31.198102115133903
1546,91.51000213623047,148.47000122070312,1.6224456098217177,-30.868100284079215
1547,91.0199966430664,149.4600067138672,1.6420568251608758,-32.494782123562956
1548,91.46499633789062,149.72999572753906,1.6370196438253326,-32.18657194606945
1549,90.9000015258789,148.9499969482422,1.6386138003071062,-32.140685003516325
1550,91.3499984741211,149.41000366210938,1.6355775167794484,-32.015999470339835
1551,91.16000366210938,149.91000366210938,1.6444712334343556,-32.76286446352637
1552,91.12999725341797,149.9199981689453,1.6451223821728178,-32.81184704481932
1553,90.95500183105469,148.88999938964844,1.6369632938516754,-32.00922417801169
1554,90.58000183105469,149.35000610351562,1.6488187578321738,-32.95647773543608
1555,91.05500030517578,148.91000366210938,1.6353852414807468,-31.89929794146985
1556,91.2249984741211,148.52000427246094,1.6280625569381995,-31.288415695210457
1557,91.55500030517578,148.8300018310547,1.6255802668883945,-31.1696336523389
1558,91.95800018310547,149.49000549316406,1.6256334978522986,-31.30600953184779
1559,92.08000183105469,149.6699981689453,1.625434352657321,-31.327482426636944
1560,91.11299896240234,148.30999755859375,1.627758928446573,-31.22393273751636
1561,90.73500061035156,147.72000122070312,1.6280376946826227,-31.12507907670992
1562,90.80999755859375,147.10000610351562,1.6198657643240395,-30.407638556035945
1563,91.12000274658203,147.8000030517578,1.6220368590507082,-30.704838039388402
