,tjx,low,Ratio,Spread
147,61.90999984741211,200.52999877929688,3.2390566834685464,-20.437715542529304
148,61.9900016784668,203.61000061035156,3.284561947045062,-23.284997094900888
149,62.415000915527344,204.9199981689453,3.2831850542834196,-23.358698688953183
150,63.25,206.5500030517578,3.2656126964704795,-22.559743920757427
151,63.31999969482422,205.85000610351562,3.250947679968827,-21.656122277024338
152,63.56999969482422,206.25,3.24445494714691,-21.32888194769447
153,63.33000183105469,205.24000549316406,3.2408021405191554,-21.017026083480573
154,61.810001373291016,201.63999938964844,3.26225521614015,-21.838605404521104
155,62.05500030517578,201.86000061035156,3.252920789906356,-21.345920191006087
156,61.904998779296875,200.17689514160156,3.2336143944573905,-20.099159696430092
157,61.89500045776367,200.89999389648438,3.2458194104639495,-20.851342937791486
158,61.560001373291016,199.85000610351562,3.24642627753781,-20.775846344202506
159,61.5,198.5800018310547,3.2289431192041413,-19.680382280753918
160,61.2599983215332,197.63999938964844,3.2262488541429972,-19.43852957868333
161,61.79999923706055,203.25,3.2888349920579607,-23.47770159806487
162,61.45000076293945,200.25999450683594,3.2589095528150573,-21.505819582355286
163,61.5,201.02000427246094,3.268617955649771,-22.120384722160168
164,61.1349983215332,200.25999450683594,3.275701316839647,-22.42214180877795
165,60.736900329589844,198.7489013671875,3.27229246617251,-22.069090609006025
166,61.48500061035156,201.74000549316406,3.281125534529137,-22.884018220937946
167,62.29999923706055,203.1699981689453,3.2611557087802514,-21.943231315381723
168,62.05500030517578,202.94000244140625,3.270324735208804,-22.425922022060774
169,61.95000076293945,204.1407012939453,3.295249374977717,-23.932057917836175
170,62.0099983215332,202.8350067138672,3.2710048734742827,-22.45183422545938
171,62.04999923706055,202.75999450683594,3.2676873005621836,-22.26046187908659
172,61.77000045776367,200.7550048828125,3.2500405276843454,-21.069971037026704
173,61.959999084472656,201.72000122070312,3.2556488734883584,-21.482273358115435
174,61.9900016784668,201.5,3.2505241900968396,-21.174996484549325
175,61.70090103149414,202.5,3.2819617965811787,-23.01597202528353
176,61.70000076293945,201.8699951171875,3.2717989079579097,-22.388585966892606
177,61.744998931884766,201.1199951171875,3.2572677722297323,-21.507689132668588
178,61.5,199.9600067138672,3.2513822229897102,-21.060387163566418
179,61.93000030517578,200.0749969482422,3.2306635873134493,-19.924533641803833
180,63.65999984741211,206.8800048828125,3.2497644577236446,-21.697082065345313
181,64.04000091552734,207.16000366210938,3.2348532276782134,-20.871681714324723
182,61.724998474121094,199.63119506835938,3.2342033212371324,-20.077069153511246
183,61.5,197.11500549316406,3.205122040539253,-18.215385942863293
184,61.54999923706055,196.52000427246094,3.19285144936496,-17.47494009634005
185,62.06999969482422,198.02000427246094,3.1902691355897184,-17.46229157504081
186,61.22999954223633,194.8699951171875,3.1825901775936902,-16.755789862371728
187,61.029998779296875,193.80999755859375,3.1756513425384445,-16.277581903772102
188,61.7400016784668,196.36000061035156,3.1804340018156574,-16.762231320715102
189,59.540000915527344,191.99000549316406,3.224554963738593,-18.791899610035586
190,60.290000915527344,194.48350524902344,3.2258003366348484,-19.10369668845226
191,60.52000045776367,194.31500244140625,3.2107567906747922,-18.266139724691612
192,60.599998474121094,193.85000610351562,3.1988450657519114,-17.568434204831533
193,60.025001525878906,192.32000732421875,3.203998374599004,-17.71106526753647
194,59.95000076293945,191.33079528808594,3.1915061359993326,-16.94002571849066
195,60.40999984741211,192.25999450683594,3.1825855817324937,-16.53111662495374
196,60.18000030517578,194.0500030517578,3.224493221464283,-18.990179326019074
197,59.66999816894531,193.97000122070312,3.250712370922327,-20.393741529785075
198,60.31999969482422,196.17999267578125,3.2523208499388394,-20.712919559060737
199,60.09000015258789,196.0449981689453,3.2625228435866838,-21.24697920836826
200,59.63999938964844,196.47999572753906,3.2944332283417426,-22.991000592770348
201,59.45000076293945,197.17999267578125,3.316736587810127,-24.24369155781443
202,59.06999969482422,195.8300018310547,3.3152192795459507,-23.999099843405332
203,57.529998779296875,193.13499450683594,3.3571180011277657,-25.78385801341352
204,56.40999984741211,192.01499938964844,3.403917743468269,-27.921869120793957
205,55.939998626708984,191.30499267578125,3.419824765323487,-28.57906630240589
206,56.43000030517578,192.5,3.411306024436506,-28.348689661474737
207,56.48500061035156,193.72000122070312,3.4295830597052626,-29.408698464761642
208,56.130001068115234,193.25999450683594,3.443078404226464,-29.981363019945007
209,56.189998626708984,192.11000061035156,3.418935848114352,-28.65684001116196
210,56.20000076293945,193.8000030517578,3.4483985840006848,-30.31774686937601
211,55.880001068115234,192.39999389648438,3.443092165691932,-29.848596635407688
212,55.630001068115234,190.77999877929688,3.429444456520852,-28.955835744034403
213,55.11000061035156,188.6649932861328,3.4234257157800685,-28.35347877216958
214,55.61000061035156,190.10000610351562,3.418449991315579,-28.334023137923936
215,55.349998474121094,188.8699951171875,3.412285462040143,-27.860341960602256
216,54.98699951171875,187.74000549316406,3.4142616829484065,-27.786293414154983
217,55.560001373291016,192.9199981689453,3.4722820986409557,-31.299459829173742
218,55.93000030517578,193.07000732421875,3.4519936755006952,-30.373165437321944
219,55.400001525878906,191.50050354003906,3.456687694324047,-30.34539466092005
220,55.255001068115234,190.77999877929688,3.452719122095647,-30.046687082755767
221,55.02000045776367,189.00999450683594,3.4352961274860445,-28.96028475803439
222,55.52000045776367,190.1699981689453,3.4252521001619116,-28.665819968515308
223,56.040000915527344,191.89999389648438,3.424339592459098,-28.88316717475513
224,57.209999084472656,196.49000549316406,3.4345395671662113,-30.069727921046763
225,57.26499938964844,196.27999877929688,3.427573576727875,-29.699728789763356
226,57.36000061035156,194.64999389648438,3.393479634331743,-27.79337135019307
227,57.30500030517578,194.11500549316406,3.3874008281897106,-27.418375364288977
228,56.869998931884766,193.0399932861328,3.3944082453270963,-27.608754704991412
229,57.22999954223633,194.41000366210938,3.396994674421285,-27.931546020321292
230,57.185001373291016,194.0500030517578,3.393372359738918,-27.702442244193747
231,56.540000915527344,194.03990173339844,3.431904821213225,-29.568606560040735
232,55.79499816894531,192.3350067138672,3.447172919183248,-30.030877523069705
233,55.790000915527344,193.86000061035156,3.4748162292357465,-31.570408114436532
234,56.5099983215332,195.0850067138672,3.4522210672147517,-30.70098719337247
235,56.58000183105469,195.83999633789062,3.4612935666326052,-31.252341025191356
236,56.189998626708984,195.52999877929688,3.479800739599145,-32.07683818010727
237,56.13999938964844,194.72000122070312,3.4684717374009666,-31.412285247333642
238,54.560001373291016,191.27999877929688,3.505864992022067,-32.56839734278222
239,54.20000076293945,188.71499633789062,3.4818264516875987,-31.050613962022652
240,55.04999923706055,191.3249969482422,3.475476831967676,-31.188022643291305
241,55.63999938964844,191.8800048828125,3.448598256428286,-30.026757361071475
242,55.6150016784668,192.35000610351562,3.458599304115284,-30.569475346327835
243,55.92499923706055,194.4499969482422,3.4769780885286714,-31.767702852941483
244,56.189998626708984,193.9199981689453,3.4511479428434915,-30.46683756975571
245,62.032798767089844,189.39999389648438,3.0532234182696016,-8.95049635058615
246,60.3650016784668,183.39999389648438,3.038184192777157,-7.802012848826195
247,60.755001068115234,182.3000030517578,3.0005760817512432,-5.567538387303614
248,61.11000061035156,182.74000549316406,2.990345339028017,-4.974869559659311
249,60.560001373291016,181.7100067138672,3.000495419308352,-5.544783857811012
250,59.7400016784668,181.08999633789062,3.0313021635411883,-7.310100854768024
251,60.209999084472656,183.80999755859375,3.0528151528571583,-8.662909276705676
252,61.18000030517578,188.30999755859375,3.077966600511162,-10.341236929598097
253,60.54499816894531,188.27999877929688,3.1097531501102478,-12.158419298029003
254,61.68000030517578,188.5424041748047,3.0567834507449483,-9.119175094180576
255,61.744998931884766,188.52999877929688,3.0533646779600323,-8.917692794777963
256,62.209999084472656,190.17999267578125,3.05706470783809,-9.215030587379346
257,62.025001525878906,190.25,3.0673114924571396,-9.823184136803889
258,61.40999984741211,187.8300018310547,3.0586224116229186,-9.192187045915574
259,58.619998931884766,183.3300018310547,3.1274309991728315,-12.808123669213671
260,57.880001068115234,181.22999572753906,3.1311332478080156,-12.860724659948517
261,57.040000915527344,181.13999938964844,3.175666137486663,-15.214235764662249
262,56.25,179.41000366210938,3.189511176215278,-15.782302853907453
263,55.97999954223633,180.83999633789062,3.2304394036560993,-17.9977098251737
264,57.31999969482422,183.28500366210938,3.197575098358895,-16.544741255159636
265,57.88999938964844,184.64999389648438,3.189669992110977,-16.251638342415276
266,59.95500183105469,183.22999572753906,3.056125262807215,-8.824678366347683
267,60.72999954223633,184.52000427246094,3.038366633678821,-7.860267469273623
268,60.7400016784668,184.55999755859375,3.0385247358994216,-7.8711651722142335
269,60.80500030517578,184.9499969482422,3.041690584984654,-8.07208765796787
270,60.709999084472656,185.82080078125,3.060793997422016,-9.219244047733469
271,60.529998779296875,185.77999877929688,3.0692219151809956,-9.702051576103685
272,60.31999969482422,186.3000030517578,3.088527917677416,-10.8329299350373
273,58.915000915527344,183.52499389648438,3.115080896962448,-12.144973577891477
274,58.959999084472656,183.9250030517578,3.119487888530093,-12.414085898940897
275,59.154998779296875,183.85000610351562,3.107936943578463,-11.771847142300686
276,59.16999816894531,183.39999389648438,3.0995436804447922,-11.278202657194782
277,59.369998931884766,183.24000549316406,3.086407424453476,-10.536424653880346
278,59.5,184.48500061035156,3.100588245552127,-11.403254866564623
279,59.7400016784668,184.8699951171875,3.094576329478471,-11.090099634064899
280,61.70500183105469,188.50999450683594,3.0550196728454395,-9.014037564944942
281,60.880001068115234,186.47999572753906,3.0630747775266465,-9.383913950177742
282,60.470001220703125,186.1199951171875,3.0778897198610533,-10.216577026292981
283,60.66999816894531,187.03500366210938,3.0828252729014514,-10.54980706793441
284,61.05630111694336,187.54530334472656,3.07167810551632,-9.936375849283138
285,61.48500061035156,189.3000030517578,3.0787997263171114,-10.444015779531696
286,61.25,188.6199951171875,3.079510124362245,-10.447609792700945
287,61.91999816894531,194.08999633789062,3.1345284573220873,-13.968628614644501
288,63.040000915527344,195.22500610351562,3.0968433259560735,-11.845621058987916
289,63.369998931884766,196.27000427246094,3.097206999852216,-11.930675820149531
290,63.880001068115234,196.25180053710938,3.07219469717676,-10.42890804997731
291,64.01399993896484,196.21670532226562,3.06521550769131,-10.00401857472437
292,63.7599983215332,195.6300048828125,3.0682247495722375,-10.156192813705076
293,64.13999938964844,195.58999633789062,3.0494231088105828,-9.010785138465764
294,63.79999923706055,196.40499877929688,3.078448293541795,-10.814826570847913
295,63.90999984741211,197.52000427246094,3.0905962250672587,-11.609847229179508
296,63.970001220703125,198.64999389648438,3.105361733715173,-12.565296644190624
297,63.75,198.125,3.107843137254902,-12.680272417371157
298,63.72999954223633,198.24000549316406,3.1106230490678533,-12.853457980205974
299,64.18499755859375,198.9199981689453,3.0991665612724146,-12.209890135296433
300,64.58999633789062,199.63999938964844,3.0908811071186424,-11.751775461128858
301,63.27000045776367,196.25,3.101785974081161,-12.201560799328831
302,63.310001373291016,195.6699981689453,3.0906648858721053,-11.505198828932578
303,63.68000030517578,196.1699981689453,3.080559001709066,-10.928895281807343
304,63.5099983215332,195.9199981689453,3.08486857733892,-11.173420325652131
305,63.85499954223633,196.84500122070312,3.0826873797172567,-11.094836594837943
306,63.72999954223633,196.8800048828125,3.089283011093269,-11.493457369854411
307,63.58000183105469,195.3000030517578,3.071720626411912,-10.34978941626008
308,62.41999816894531,192.5,3.0839475432053285,-10.924163825125419
309,62.43000030517578,192.1649932861328,3.0780873353640095,-10.560061528066
310,62.6150016784668,192.4499969482422,3.073544546664533,-10.306907868255934
311,62.880001068115234,192.5800018310547,3.062659010174649,-9.666046247179537
312,63.21500015258789,193.13999938964844,3.0552874938455834,-9.251552606393489
313,62.959999084472656,192.64999389648438,3.0598792359893183,-9.50332913063977
314,62.5,191.8000030517578,3.068800048828125,-9.991446598200099
315,63.13999938964844,192.3699951171875,3.046721523230262,-8.699720821019554
316,63.16999816894531,192.7949981689453,3.0520025923275127,-9.03745931662803
317,63.54499816894531,193.91000366210938,3.051538425519602,-9.061613471070729
318,63.540000915527344,194.55999755859375,3.06200810127859,-9.726144062437584
319,63.65999984741211,194.65499877929688,3.0577285461179584,-9.472075961829688
320,63.54999923706055,194.99000549316406,3.068292806201191,-10.127067510529315
321,63.7599983215332,196.22000122070312,3.0774781428191345,-10.7461891515957
322,62.970001220703125,195.24000549316406,3.1005240862052506,-12.064245144127227
323,62.2400016784668,195.30999755859375,3.138014014966925,-14.257759817328832
324,62.310001373291016,195.89999389648438,3.1439574639530705,-14.644131459728584
325,62.5,196.42080688476562,3.14273291015625,-14.612250431207912
326,62.29999923706055,196.69000244140625,3.1571429349938227,-15.46323558784266
327,62.150001525878906,195.64999389648438,3.1480287866930596,-14.859560920381142
328,62.029998779296875,195.4499969482422,3.150894741166359,-15.008644390163596
329,62.20000076293945,198.2449951171875,3.187218531921748,-17.30911751526415
330,62.005001068115234,197.02999877929688,3.1776468895283254,-16.661362985771518
331,61.959999084472656,197.50830078125,3.1876743657142197,-17.27057291866231
332,61.939998626708984,197.98500061035156,3.1963998224077934,-17.805452817434656
333,61.442298889160156,196.6699981689453,3.20088931769515,-17.938227509325486
334,61.737998962402344,197.19000244140625,3.19398110977799,-17.598058926436437
335,61.75,196.77000427246094,3.186558773643092,-17.143150496345925
336,60.41999816894531,192.50999450683594,3.1861966292773287,-16.752032138475187
337,60.75,192.22999572753906,3.1642797650623713,-15.512078854680965
338,60.400001525878906,192.11500549316406,3.1807119311222323,-16.415212097760445
339,60.619998931884766,193.97000122070312,3.199769129634201,-17.63024925234825
340,60.58000183105469,194.07000732421875,3.20353254305671,-17.84660439849179
341,60.92499923706055,195.28500366210938,3.2053345278224956,-18.058025050524066
342,61.04999923706055,195.5800018310547,3.2036036736316187,-17.989406106562257
343,61.650001525878906,193.5800018310547,3.1399837313839374,-14.244037306579912
344,62.13999938964844,194.18499755859375,3.1249597596703866,-13.423660165682719
345,62.02000045776367,193.7050018310547,3.1232666946361927,-13.292733759454677
346,61.77000045776367,192.5399932861328,3.1170469784565635,-12.854959440347017
347,61.47999954223633,192.72500610351562,3.1347593939247655,-13.88356662288561
348,61.630001068115234,193.33999633789062,3.1371084372399367,-14.062211883086633
349,61.439998626708984,192.42999267578125,3.1319986487130023,-13.704913334492801
350,61.27859878540039,196.4700927734375,3.2061779588251036,-18.21451538671144
351,60.93009948730469,196.4199981689453,3.2236940333549122,-19.178183251208964
352,61.20000076293945,197.52000427246094,3.227451009969138,-19.4930635737945
353,61.08000183105469,197.997802734375,3.2416142239489534,-20.319931357019584
354,61.290000915527344,197.05999755859375,3.2152063079618936,-18.771252094765657
355,61.0,195.0800018310547,3.198032816902536,-17.634850732382375
356,60.650001525878906,194.2899932861328,3.203462298401274,-17.862965664914952
357,58.880001068115234,188.10000610351562,3.1946331978817804,-16.821798132668164
358,58.970001220703125,187.90750122070312,3.186493086839767,-16.367488484694007
359,59.06999969482422,187.8350067138672,3.1798714691770265,-16.004104726217832
360,59.23500061035156,187.77999877929688,3.170085200378668,-15.469119539398832
361,59.0099983215332,187.3699951171875,3.175224545783706,-15.713633338550466
362,59.459999084472656,188.0,3.161789486961062,-15.034614395554627
363,58.95000076293945,186.30999755859375,3.1604748964774005,-14.828164892255387
364,57.459999084472656,182.15499877929688,3.170118372461311,-15.007486981365332
365,57.349998474121094,180.52000427246094,3.147689783355787,-13.692477309361863
366,57.41999816894531,181.4199981689453,3.1595263663220283,-14.388846510355336
367,57.45000076293945,181.66000366210938,3.1620539817172086,-14.541576350656413
368,57.52000045776367,181.48500061035156,3.155163406919895,-14.162948603407699
369,57.3650016784668,180.5399932861328,3.14721499178309,-13.668822948245406
370,57.38999938964844,181.36000061035156,3.1601324714957895,-14.416113507910921
371,57.81999969482422,179.6300048828125,3.106710581648311,-11.435274024234303
372,57.75,179.22999572753906,3.1035497095677758,-11.238889564451739
373,57.44269943237305,177.2100067138672,3.084987447752094,-10.112818512341704
374,57.5099983215332,178.30999755859375,3.100504308167054,-11.017041134842088
375,57.5099983215332,178.50999450683594,3.1039819112635456,-11.217038083084276
376,57.400001525878906,177.39500427246094,3.0905052187582616,-10.422021586828095
377,57.349998474121094,178.0,3.1037489927802113,-11.172473036900925
378,57.95500183105469,178.8000030517578,3.0851522284992727,-10.212559497080264
379,57.529998779296875,178.11500549316406,3.096037011515837,-10.763868999741646
380,57.709999084472656,179.22000122070312,3.1055277086102695,-11.345255196957368
381,57.56999969482422,179.1699981689453,3.112211205814084,-11.70250153618133
382,57.08000183105469,177.11000061035156,3.102838033091896,-11.067876846023836
383,57.869998931884766,180.27999877929688,3.115258374058265,-11.93982329489856
384,57.630001068115234,179.00999450683594,3.1061945373774464,-11.367957665059635
385,56.91999816894531,172.35400390625,3.0280043824787706,-6.777320699288481
386,56.90999984741211,171.8000030517578,3.0188016783059286,-6.252404331274846
387,56.38999938964844,171.7899932861328,3.0464620525899218,-7.755043086949087
388,56.689998626708984,171.5050048828125,3.0253132657867,-6.597375831994441
389,56.470001220703125,170.72999572753906,3.023375102477344,-6.462325249672233
390,56.72999954223633,171.9199981689453,3.030495320927128,-6.896008978785687
391,56.77000045776367,171.72000122070312,3.024837058940331,-6.579651891201962
392,56.279998779296875,171.8699951171875,3.0538379325695986,-8.155029752836242
393,56.564998626708984,173.99000549316406,3.075930517410268,-9.445993555253125
394,56.5,173.9600067138672,3.0789381719268527,-9.605071679851022
395,56.86000061035156,174.00999450683594,3.0603234723700794,-8.60784041217309
396,56.77000045776367,174.03500366210938,3.0656156818527722,-8.894654332608212
397,56.84000015258789,173.50999450683594,3.0526036953034055,-8.166020481843873
