,spgi,blk,Ratio,Spread
741,361.0950012207031,676.0499877929688,1.8722219513079428,16.43784420630425
742,357.92999267578125,675.1300048828125,1.8862068524510494,11.28815044377643
743,356.6700134277344,674.2150268554688,1.8903047676366345,9.786810618769778
744,357.1449890136719,674.7244873046875,1.8892172872649722,10.188231828523158
745,354.489990234375,670.5499877929688,1.8915907536616963,9.271122920239804
746,353.3299865722656,671.1849975585938,1.899598174697573,6.411522898948647
747,355.5849914550781,673.6599731445312,1.8945118307380424,8.261069771554276
748,355.4700012207031,672.6599731445312,1.8923115054282518,9.040547920423023
749,354.010009765625,673.875,1.9035478698643127,5.0256309694207175
750,353.92999267578125,669.6400146484375,1.892012625394716,9.107164013747024
751,354.32000732421875,670.0399780273438,1.8910588286769452,9.45514895157578
752,353.0150146484375,667.27001953125,1.890202942772206,9.722465356885323
753,353.7699890136719,667.219970703125,1.8860276208373896,11.220361869494468
754,353.3500061035156,669.1500244140625,1.8937314641450202,8.48488838274261
755,352.17999267578125,666.1900024414062,1.891617968925067,9.20112393010129
756,348.70001220703125,656.7000122070312,1.8832807261765545,12.017401922385261
757,347.739990234375,653.5900268554688,1.879536565279571,13.286310736557311
758,349.2699890136719,656.6400146484375,1.8800356036966401,13.17046917672701
759,349.8450012207031,658.9600219726562,1.883577068911569,11.953188157979298
760,349.0899963378906,661.2999877929688,1.894353876451058,8.165316128275322
761,348.4700012207031,659.989990234375,1.8939650125474388,8.286321667871562
762,351.9800109863281,664.8300170898438,1.8888289003311258,10.177595563388081
763,353.8385925292969,674.1300048828125,1.9051907257035463,4.441891681670768
764,355.6099853515625,676.1300048828125,1.9013245767392557,5.838969932444115
765,353.239990234375,672.72998046875,1.904455891368339,4.6939500368321205
766,349.55999755859375,662.260009765625,1.89455319370351,8.106636254682826
767,349.3500061035156,662.7349853515625,1.8970515923082252,7.228950780838204
768,348.114990234375,659.469970703125,1.8944026807323764,8.12552095118906
769,347.8699951171875,658.0599975585938,1.8916836944701485,9.065656139010684
770,354.2200012207031,653.3300170898438,1.8444187647178476,25.97332376748409
771,357.4100036621094,661.47998046875,1.8507595581854623,23.940968960432997
772,356.4949951171875,662.1500244140625,1.8573893981215632,21.516172716163965
773,356.1000061035156,658.1300048828125,1.8481606110714275,24.778704370770697
774,355.9700012207031,660.8699951171875,1.8565328338087819,21.789398030817324
775,357.25,661.0,1.8502449265220433,24.11410333961794
776,357.0199890136719,662.239990234375,1.8549101187973396,22.43301087807299
777,356.17999267578125,663.7899780273438,1.8636363402690324,19.272125008568196
778,358.2699890136719,668.0599975585938,1.8646831106277786,19.010183761480675
779,359.3900146484375,667.8375244140625,1.8582528651146708,21.380579532967317
780,361.6210021972656,670.5399780273438,1.854261710334959,22.95658927609543
781,362.5400085449219,675.4249877929688,1.8630357253640262,19.83399857229813
782,363.8599853515625,676.6199951171875,1.8595614312011677,21.170369068403147
783,363.54998779296875,674.22998046875,1.8545729696261317,22.96588770734195
784,364.8299865722656,677.2000122070312,1.8562071022988438,22.450566160673702
785,367.1099853515625,683.6400146484375,1.8622212468390102,20.38301807698167
786,363.0199890136719,680.969970703125,1.8758470368348743,15.209495405929601
787,366.0899963378906,686.47998046875,1.875167273992236,15.5869742762128
788,365.57000732421875,688.1099853515625,1.8822933270378708,12.959763495994366
789,366.9150085449219,689.7899780273438,1.879972096979216,13.85913906461542
790,367.1000061035156,691.6500244140625,1.884091563373686,12.353870666632702
791,369.17999267578125,697.1799926757812,1.888455513590234,10.812784519445017
792,369.30999755859375,694.8300170898438,1.88142758572249,13.41207621096089
793,367.9599914550781,694.219970703125,1.8866724285916772,11.43315626846163
794,369.67999267578125,695.9650268554688,1.8826148037333679,12.986622422808068
795,369.7099914550781,696.5599975585938,1.8840713360683674,12.449181703669865
796,370.20001220703125,697.1099853515625,1.8830631074147821,12.838928349027697
797,369.4100036621094,695.9600219726562,1.8839771935608827,12.473857449739967
798,373.489990234375,695.3099975585938,1.8616563113840563,20.948252310535622
799,372.4700012207031,695.969970703125,1.8685262394883055,18.332201185548
800,371.8500061035156,693.0999755859375,1.8639235288676916,20.01320428373799
801,373.5199890136719,696.0900268554688,1.8635951149323629,20.22575299764742
802,371.4700012207031,695.5449829101562,1.872412255698971,16.83944481241565
803,371.80999755859375,697.3499755859375,1.875554665460661,15.686478130119895
804,371.5,697.4500122070312,1.8773889965195996,14.991945499527333
805,363.75,656.6799926757812,1.8053058217890894,40.89944774349385
806,362.25,654.8200073242188,1.8076466730827294,39.8828168459047
807,361.9100036621094,654.6500244140625,1.8088751838572124,39.400773762575454
808,363.0199890136719,654.75,1.8036196898660066,41.4294661090546
809,360.9375,649.9349975585938,1.800685707521645,42.25078739352193
810,357.6400146484375,644.02001953125,1.8007493377504917,41.842032125102946
811,356.3900146484375,644.9099731445312,1.809562408140715,38.55489830419526
812,353.7200012207031,641.0,1.8121678100980467,37.3444687742774
813,354.8299865722656,644.6099853515625,1.8166728003420294,35.86315135513155
814,353.95001220703125,643.8150024414062,1.8189432977468811,34.97056856004099
815,353.3500061035156,644.5775146484375,1.824189906649118,33.05739814836761
816,350.5849914550781,642.1400146484375,1.8316243715490528,30.192307437142517
817,349.2149963378906,639.1300048828125,1.8301906034539486,30.575017059194238
818,351.07000732421875,643.7899780273438,1.8337937294449465,29.472480411747142
819,347.1600036621094,638.655029296875,1.8396561313511148,27.109042429771762
820,346.5899963378906,637.2000122070312,1.8384835654224274,27.470931298960068
821,345.5199890136719,632.7849731445312,1.831399031213481,29.833970057754073
822,349.19000244140625,639.4600219726562,1.8312666957867931,30.197068070179398
823,347.4800109863281,636.7999877929688,1.8326233672705396,29.577776112808124
824,345.9700012207031,631.0399780273438,1.8239731069191378,32.44197345965006
825,346.9599914550781,632.8400268554688,1.8239567743862026,32.540472627994745
826,343.760009765625,621.2550048828125,1.8072346614906811,37.98874838407198
827,343.489990234375,622.5599975585938,1.812454555469869,36.165927327502686
828,343.2099914550781,620.6599731445312,1.808397157999894,37.52898571605317
829,343.614990234375,621.27001953125,1.8080410843179175,37.6956233756091
830,343.989990234375,624.4099731445312,1.815198089685965,35.27482382461574
831,343.9075012207031,625.719970703125,1.819442636412773,33.80663344128527
832,345.57000732421875,626.5700073242188,1.8131492723451597,36.14485820131608
833,342.5,632.260009765625,1.8460146270529196,24.56736712400175
834,343.6600036621094,629.5012817382812,1.8317560234830657,29.550685407011656
835,341.7650146484375,628.9000244140625,1.8401533142910822,26.517838605435486
836,342.864990234375,632.9099731445312,1.8459451713395638,24.61736163775197
837,342.0,630.8239135742188,1.8445143671760782,25.044591232357448
838,344.010009765625,634.9500122070312,1.8457312118319595,24.77317710137845
839,344.7699890136719,635.1699829101562,1.8423006733482494,26.010652167553303
840,340.42999267578125,622.5,1.8285697893629973,30.35763241981965
841,339.93499755859375,626.2418823242188,1.8422400953766904,25.666476097366058
