,mdlz,cl,Ratio,Spread
149,62.34440612792969,77.34003448486328,1.2405288507546741,-1.9954428853501613
150,62.52321243286133,78.01558685302734,1.2477859632820696,-2.4513812924238354
151,63.20864486694336,78.24407958984375,1.2378699109046012,-1.8380103602486204
152,63.77486801147461,78.6712646484375,1.2335778512984563,-1.5697473043080126
153,63.61593246459961,78.22420501708984,1.2296322947182974,-1.3178959181093748
154,64.4603042602539,80.5687484741211,1.2498971172836928,-2.625362775702246
155,64.33116149902344,79.7342529296875,1.2394343747531729,-1.9494833010477097
156,64.6987075805664,80.89659118652344,1.250358688939598,-2.660393120381048
157,63.82453918457031,80.36012268066406,1.2590787760844697,-3.1975980746277517
158,63.34771728515625,79.90313720703125,1.2613420124888115,-3.3262560776329795
159,63.5165901184082,80.28064727783203,1.2639319448379096,-3.4963527026651806
160,63.50666046142578,79.53556060791016,1.2523971506298996,-2.763461862767389
161,64.04308319091797,79.81372833251953,1.2462505606513026,-2.382783018807831
162,63.86427688598633,78.97923278808594,1.2366730923624734,-1.76790143546464
163,63.77486801147461,79.7640609741211,1.2507130702296343,-2.6625436299916063
164,64.74838256835938,80.70783233642578,1.2464841457810456,-2.4106223230788433
165,65.5232162475586,81.64167785644531,1.2459961908461308,-2.3927995362104215
166,65.0761947631836,81.6317367553711,1.2544024286059468,-2.931900365808804
167,65.11593627929688,82.30728912353516,1.2640114513673075,-3.5586413020901264
168,64.92719268798828,82.72453308105469,1.2741122733981838,-4.207704421319608
169,64.08281707763672,81.4231185913086,1.2705920604686276,-3.943371216309646
170,63.29804992675781,80.4296646118164,1.2706499600679892,-3.9137860590272058
171,64.1722183227539,80.46940612792969,1.2539601751525737,-2.879854115034408
172,64.03314971923828,80.38993072509766,1.2554423931600713,-2.9711859267077787
173,62.314605712890625,78.69113159179688,1.262803971742351,-3.3831415382492085
174,62.066261291503906,79.06864166259766,1.273939174316291,-4.065673862690819
175,61.4404296875,78.48250579833984,1.2773756010092983,-4.248198575493735
176,61.45036697387695,77.69767761230469,1.2643972922950093,-3.4511651888390307
177,61.55963897705078,79.27726745605469,1.287812416924813,-4.896544678751329
178,60.32784652709961,77.65794372558594,1.287265304434521,-4.790136386462681
179,59.602684020996094,77.26055908203125,1.2962597297600702,-5.283412787889123
180,61.01327896118164,78.03545379638672,1.2789913134489144,-4.325782788271841
181,60.54639434814453,77.3301010131836,1.2772040655060644,-4.193868281087209
182,60.92387771606445,77.51885986328125,1.2723888033614286,-3.9189934930627035
183,61.4901008605957,77.38971710205078,1.2585719655510261,-3.0944026172978627
184,59.48347854614258,74.9358901977539,1.2597765300431205,-3.105154772771289
185,59.841094970703125,75.56175994873047,1.2627068402696147,-3.291791916269321
186,59.17552947998047,74.7372055053711,1.2629748506205636,-3.2847001112579366
187,59.90069580078125,75.1941909790039,1.2553141490891195,-2.8510198546118803
188,59.980167388916016,75.51209259033203,1.258951014602974,-3.071312658067743
189,59.354339599609375,74.66766357421875,1.2579983886251538,-2.9955395337174653
190,59.354339599609375,74.40936279296875,1.2536465453902288,-2.7372387524674653
191,59.40400695800781,74.86634826660156,1.2602912177207835,-3.1332216494912077
192,58.559635162353516,75.03523254394531,1.2813473365384547,-4.339182526273337
193,57.96360778808594,74.50870513916016,1.2854393986579102,-4.544709467285731
194,57.19871139526367,72.10456085205078,1.260597644478078,-3.080028286444747
195,57.75499725341797,72.43240356445312,1.2541322311320262,-2.7246280849322804
196,56.66999816894531,71.29986572265625,1.258158955821671,-2.9247107388812768
197,54.83000183105469,69.78982543945312,1.2728401077660638,-3.6745957100502866
198,56.349998474121094,70.6441879272461,1.2536679652207914,-2.662063829909559
199,57.529998779296875,71.3694076538086,1.2405598673416287,-1.937980405743676
200,57.2400016784668,70.6441879272461,1.2341751547121607,-1.5689416988738034
201,56.0099983215332,69.10433959960938,1.2337857823688243,-1.5398114047758926
202,55.2599983215332,68.53807830810547,1.240283756602978,-1.8947171318554044
203,55.619998931884766,68.03141784667969,1.2231466945908183,-0.9458957518619431
204,56.279998779296875,68.59768676757812,1.218864396863001,-0.7015378838188897
205,56.83000183105469,68.65729522705078,1.2081170687123413,-0.08562011475885667
206,57.68000030517578,70.54484558105469,1.2230382317582011,-0.9291830551539877
207,56.939998626708984,70.86275482177734,1.2445162720558545,-2.1559791490766176
208,57.439998626708984,71.66744232177734,1.2476922708081812,-2.346555303354339
209,58.349998474121094,72.44232940673828,1.2415138183571213,-2.0037599265126462
210,57.70000076293945,71.27999877929688,1.235355248471328,-1.6397712373315616
211,56.90999984741211,70.25,1.2344052045045737,-1.5800695087473318
212,57.349998474121094,71.47000122070312,1.2462075522626843,-2.2596544319220473
213,58.7400016784668,72.0199966430664,1.2260809428861126,-1.1024163775273084
214,59.310001373291016,72.76000213623047,1.2267745818835265,-1.142335311391793
215,59.900001525878906,73.43000030517578,1.2258764346350048,-1.0876819049729138
216,60.310001373291016,73.2300033569336,1.2142265244478065,-0.3841138406503748
217,61.70000076293945,74.63999938964844,1.2097244484068383,-0.08688108190493748
218,61.47999954223633,73.83999633789062,1.201040938316258,0.4429114784397936
219,61.869998931884766,73.73999786376953,1.1918538732310782,1.0219160525766253
220,62.58000183105469,72.7699966430664,1.1628314879171997,2.863958945031666
221,62.0,72.38999938964844,1.1675806353169103,2.5315847884688876
222,63.220001220703125,73.19000244140625,1.1577032747262614,3.2300149195686996
223,64.38999938964844,73.5,1.141481607341281,4.357035661022149
224,63.91999816894531,73.80999755859375,1.1547246507033437,3.4697719381541785
225,63.38999938964844,73.45999908447266,1.1588578607317142,3.16881388510495
226,64.9800033569336,74.97000122070312,1.1537395713708218,3.611690700980955
227,64.80000305175781,74.56999969482422,1.1507715460331507,3.790611767576021
228,64.0999984741211,74.56999969482422,1.1633385564732914,2.9308502612075498
229,64.6500015258789,75.31999969482422,1.1650425045183361,2.856376489740239
230,65.0,76.01000213623047,1.1693846482496995,2.5962501162204856
231,64.44999694824219,75.29000091552734,1.1681924667271968,2.6407251083909213
232,64.98999786376953,76.45999908447266,1.1764887151519263,2.1339683172971147
233,65.8499984741211,76.91999816894531,1.168109338668773,2.730241497114417
234,66.30999755859375,76.37000274658203,1.1517117411910462,3.8452182330707214
235,66.66999816894531,76.93000030517578,1.1538923416531537,3.7273815930446514
236,66.69000244140625,76.7699966430664,1.1511470060376205,3.9119549565163934
237,66.1500015258789,76.37999725341797,1.154648457922362,3.638712968313311
238,66.05000305175781,75.97000122070312,1.1501892159061953,3.9258886060027973
239,67.61000061035156,77.4800033569336,1.1459843611519043,4.331910869835266
240,68.08999633789062,77.75,1.1418711144317362,4.651455871128771
241,68.30999755859375,78.16999816894531,1.144341984522749,4.50166819359654
242,67.43000030517578,77.12000274658203,1.1437046180861794,4.470831020902988
243,67.29000091552734,77.20999908447266,1.1474215787483553,4.208884255857765
244,68.02999877929688,77.55000305175781,1.1399383278448345,4.777762456474843
245,67.58999633789062,78.13999938964844,1.1560882323327415,3.6473451357580555
246,67.05999755859375,77.77999877929688,1.159856868639706,3.3563892189392956
247,67.37999725341797,78.61000061035156,1.1666667232813508,2.919418274323047
248,67.5999984741211,78.75,1.1649408546976137,3.0496293760876765
249,67.26000213623047,79.33999633789062,1.1796014543263464,2.0420418209917384
250,66.38999938964844,77.87999725341797,1.1730682025817438,2.4334837904932667
251,66.16000366210938,77.76000213623047,1.1753324944382455,2.2709929361819943
