,aapl,msft,Ratio,Spread
236,148.11000061035156,247.49000549316406,1.6709878095555604,7.968558478371051
237,144.22000122070312,241.75999450683594,1.6763277802006475,6.943531372069259
238,141.1699981689453,240.3300018310547,1.7024155624301953,3.0771512895186386
239,148.02999877929688,255.13999938964844,1.7235695568034533,0.17964028855834568
240,148.30999755859375,254.69000244140625,1.717281414833712,1.1158590148999106
241,147.80999755859375,255.02000427246094,1.72532310726389,-0.08239977663214448
242,146.6300048828125,250.1999969482422,1.70633559719379,2.6885338394678224
243,142.91000366210938,245.1199951171875,1.7152052958919468,1.3087017648029184
244,140.94000244140625,244.3699951171875,1.7338583147732012,-1.3622327792458582
245,142.64999389648438,247.39999389648438,1.734314787815645,-1.4228075920859458
246,142.16000366210938,245.4199981689453,1.7263646021863346,-0.2936867276709454
247,144.49000549316406,252.50999450683594,1.747594884815631,-3.337602450085058
248,145.47000122070312,256.9200134277344,1.7661374253922109,-6.0458451476357595
249,143.2100067138672,257.2200012207031,1.7961035483688461,-10.270344863006358
250,136.5,249.00999450683594,1.824249044006124,-13.712358217469273
251,134.50999450683594,244.69000244140625,1.819121347365536,-12.848038393695361
