,v,adbe,Ratio,Spread
397,202.32000732421875,397.7099914550781,1.965747217563837,-37.60384068296228
398,202.8699951171875,398.4100036621094,1.9638685525277828,-37.32007591854396
399,203.0500030517578,402.1549987792969,1.9805712520811283,-40.74308632448433
400,203.61000061035156,399.7699890136719,1.963410381687055,-37.3563948683644
401,202.52999877929688,398.635009765625,1.9682763648264756,-38.15324200646305
402,202.6699981689453,400.4200134277344,1.975724167589645,-39.687825245948694
403,203.6699981689453,404.4200134277344,1.9856631662178634,-41.899100143270836
404,204.4550018310547,404.1700134277344,1.9768164623417148,-40.24494438716179
405,203.97000122070312,402.6199951171875,1.9739176972477326,-39.562458843164826
406,206.7899932861328,407.260009765625,1.9694377048608163,-39.15828289481593
407,206.625,407.9200134277344,1.9742045416950242,-40.11341418960436
408,207.1300048828125,410.6000061035156,1.9823299204565747,-41.89009195452403
409,207.6999969482422,409.6400146484375,1.9722677932947577,-39.91054138368461
410,208.98500061035156,409.5,1.959470769691767,-37.47200842779913
411,208.25,406.760009765625,1.9532293386104442,-36.04673223564348
412,208.74000549316406,408.54998779296875,1.9572193975358891,-36.960225136914666
413,211.5,424.510009765625,2.007139526078605,-47.98337565194053
414,211.4499969482422,423.8349914550781,2.0044218376547085,-47.39779905528335
415,211.2899932861328,425.5400085449219,2.0140092861314436,-49.38901871206256
416,211.5500030517578,424.3949890136719,2.006121403410424,-47.778913186097704
417,211.89500427246094,424.0299987792969,2.0011325903373653,-46.79681060779652
418,213.0399932861328,425.8500061035156,1.9989204821817605,-46.568747340970084
419,212.80999755859375,428.260009765625,2.012405501051287,-49.39015013443723
420,213.0,419.44000244140625,1.9692018893962735,-40.230280673705046
421,211.8000030517578,419.1700134277344,1.9790840764308266,-42.10675632449077
422,213.2449951171875,421.6000061035156,1.977068703871938,-41.95205541966764
423,213.3800048828125,422.9949951171875,1.9823553540056145,-43.10554907645943
424,213.13999938964844,423.9209899902344,1.9889321159997289,-44.46084779990944
425,212.27000427246094,422.4700012207031,1.990248234406394,-44.56604113569862
426,212.0399932861328,416.3500061035156,1.9635447051805979,-38.857472443647886
427,210.6999969482422,426.8500061035156,2.025866218727901,-51.754357530729216
428,210.86000061035156,418.3599853515625,1.9840651813553316,-42.97813421184069
429,209.61000061035156,415.54998779296875,1.9824912293447456,-42.404043031594234
430,209.3300018310547,415.1499938964844,1.9832321705683744,-42.504889980357326
431,210.77000427246094,420.42889404296875,1.994728308205959,-45.208021611980975
432,210.97999572753906,419.6199951171875,1.9889089184506739,-44.023505699153624
433,209.86000061035156,418.1499938964844,1.9925187871931165,-44.55686785944042
434,211.94000244140625,423.2049865722656,1.99681505000108,-45.891309046398284
435,212.72000122070312,427.0,2.0073335725349835,-48.29111907754626
436,213.6501007080078,434.2699890136719,2.032622440029559,-53.89741579028843
437,214.22259521484375,438.7099914550781,2.047916518867191,-57.31338293617208
438,213.9149932861328,440.07049560546875,2.057221370251641,-59.22410237808007
439,213.63499450683594,437.54998779296875,2.048119451604957,-57.20443541082759
440,215.1999969482422,441.2799987792969,2.0505576442244524,-58.135087244460216
441,213.0749969482422,433.07000732421875,2.032476890892155,-53.726136632572526
442,212.3699951171875,427.9700012207031,2.015209356597413,-49.88718500169822
443,213.18499755859375,431.1033020019531,2.022202814170658,-51.56267045726114
444,213.83999633789062,429.45001220703125,2.0082773080881147,-48.737767903587645
445,213.75,430.5299987792969,2.0141754328855996,-49.978733184587306
446,212.7050018310547,429.3299865722656,2.018429199484786,-50.6479354346009
447,212.69000244140625,429.760009765625,2.0205933745476314,-51.10478841274929
448,217.22000122070312,437.2300109863281,2.012844160432939,-50.47186710182414
449,215.5399932861328,431.80999755859375,2.0033868934261263,-48.05692603935362
450,214.1699981689453,428.67999267578125,2.001587506844084,-47.37746581320048
451,213.87060546875,429.75,2.009392543954777,-48.98300437581705
452,213.4199981689453,428.9259948730469,2.0097741474700275,-48.96501183747447
453,212.6199951171875,428.75,2.0165083710198113,-50.22000250532566
454,212.94000244140625,429.45001220703125,2.0167653201995295,-50.34760957848605
455,212.6199951171875,429.1600036621094,2.0184367111172863,-50.630006167435035
456,212.80499267578125,430.0299987792969,2.0207702524840125,-51.169091507631755
457,212.41000366210938,428.69000244140625,2.0182194578902397,-50.53562193377801
458,213.4949951171875,432.3949890136719,2.025316747010065,-52.29985705415445
459,213.72500610351562,432.3999938964844,2.023160517244555,-51.89343551183013
460,214.00250244140625,432.3810119628906,2.020448392098949,-51.378088912750265
461,214.5050048828125,433.32000732421875,2.020092759891306,-51.418245542978106
462,214.90499877929688,432.3399963378906,2.0117726381129697,-49.72275543309045
463,214.88999938964844,432.79998779296875,2.014053650808551,-50.20957667295759
464,214.10000610351562,430.1000061035156,2.0088743290159727,-48.922675805357166
465,213.6300048828125,428.3299865722656,2.0050085511500484,-47.993359255868064
466,213.1999969482422,427.3959045410156,2.0046712507447784,-47.828443211534626
467,213.7899932861328,428.9800109863281,2.0065485965575047,-48.35720839677422
468,213.52000427246094,428.8399963378906,2.008430066302696,-48.700129874538824
469,211.22999572753906,433.5321044921875,2.052417333054303,-57.48843379848419
470,210.8365020751953,432.2149963378906,2.050000792480138,-56.87517761787897
471,211.33999633789062,433.82000732421875,2.0527113411633966,-57.579575777469735
472,210.52499389648438,434.239990234375,2.06265290499375,-59.457374013313064
473,209.42999267578125,433.7099914550781,2.070906778507627,-60.886031404950735
474,206.9600067138672,429.7799987792969,2.076633092564061,-61.374164622507045
475,206.02000427246094,426.4200134277344,2.0697990708892275,-59.69558523446634
476,199.5399932861328,395.0899963378906,1.9800040574890994,-39.956526461495834
477,200.47000122070312,391.6099853515625,1.9534592855138857,-34.812986936912274
478,200.27499389648438,392.55999755859375,1.9601049033684916,-36.11181363997961
479,201.125,393.9849853515625,1.9589060800574891,-36.016374178160596
480,200.55999755859375,395.8699951171875,1.9738232944559835,-38.91201799380324
481,201.30999755859375,397.3299865722656,1.973722077347986,-39.03046562187294
482,199.50999450683594,393.75,1.9735853382849384,-38.67018969318324
483,192.42999267578125,379.5950012207031,1.9726394827664409,-37.17936791609893
484,194.0500030517578,375.1600036621094,1.9333161440973807,-29.84661713139733
485,194.8699951171875,379.8800048828125,1.9494022394487511,-33.09987796066972
486,194.02000427246094,377.5199890136719,1.9457786862200208,-32.26026205253786
487,193.5399932861328,374.70001220703125,1.9360340250351689,-30.298892946703496
488,191.61000061035156,371.6099853515625,1.9394080902241102,-30.66109243838904
489,192.25999450683594,371.6600036621094,1.9331114859097467,-29.548450349706947
490,192.0399932861328,369.2650146484375,1.922854757124708,-27.546983042126477
491,192.67999267578125,372.0,1.9306623112964143,-29.13718541972637
492,192.4149932861328,372.9717102050781,1.9383713495260033,-30.582906685262948
493,193.24000549316406,375.3299865722656,1.9422996062041773,-31.465463007718007
494,193.3717041015625,373.9649963378906,1.9339178814987175,-29.864900166512975
495,193.00999450683594,370.44500732421875,1.9193047918101387,-26.991910184807956
496,193.6199951171875,370.82000732421875,1.9151947974163612,-26.275786780423267
497,195.9600067138672,375.7449951171875,1.9174575538050223,-27.01513708985383
498,194.49349975585938,373.57000732421875,1.9207326095378385,-27.46332710592535
499,194.2449951171875,376.17498779296875,1.9366006705399197,-30.51281405999962
500,194.4499969482422,373.8699951171875,1.9227050706341873,-27.841129462915923
501,193.61000061035156,371.19000244140625,1.9172046964063705,-26.66365932287713
502,198.17999267578125,380.6700134277344,1.9208296876390716,-27.969210782732638
503,196.30999755859375,377.010009765625,1.9204829833136579,-27.654114328621496
504,191.27000427246094,367.9849853515625,1.9239032630928057,-27.644252422792512
505,190.63999938964844,367.1300048828125,1.925776364132465,-27.91617750273887
506,190.00999450683594,366.6499938964844,1.9296353060169869,-28.563072065107043
507,190.1699981689453,366.79998779296875,1.928800501260493,-28.426863394656017
508,188.28990173339844,361.29998779296875,1.9188495212267784,-26.28983908437383
509,189.39500427246094,365.7300109863281,1.931043600602021,-28.74313762507908
510,189.17999267578125,365.8800048828125,1.9340311821972722,-29.277728161911263
511,186.91000366210938,353.7300109863281,1.8925151359249408,-21.18812059698471
512,188.1199951171875,359.7099914550781,1.9121305591731508,-25.00375897601075
513,187.75,360.2300109863281,1.9186685005929593,-26.185598061242253
514,189.8800048828125,364.95001220703125,1.9220033854131509,-27.09560607923229
515,190.28500366210938,366.05999755859375,1.9237459101538525,-27.481159947712605
516,191.11000061035156,364.8999938964844,1.909371528078575,-24.845463534649845
517,190.00999450683594,360.4700012207031,1.897110739654985,-22.383079389325793
518,195.6699981689453,368.8299865722656,1.8849593193832945,-20.618874109224784
519,194.33999633789062,368.0799865722656,1.894000172421022,-22.247881771039808
520,194.39520263671875,369.9800109863281,1.9032363246007578,-24.04915729256252
521,194.94500732421875,368.3550109863281,1.8895329305546467,-21.44070784646133
522,194.67999267578125,362.54998779296875,1.8622868370287904,-16.109723007339404
523,194.97999572753906,364.04998779296875,1.867114554160133,-17.07310001778027
524,194.5,363.0899963378906,1.8667866135624196,-16.97168896972935
525,195.6300048828125,369.6000061035156,1.8892807691995699,-21.46043063531912
526,195.86000061035156,369.5199890136719,1.8866536702856624,-20.969014414117602
527,195.0500030517578,369.1400146484375,1.8925404197532043,-22.037903015047654
528,195.02999877929688,371.17999267578125,1.9031943547096166,-24.11366318670307
529,194.7100067138672,369.8299865722656,1.899388700220955,-23.33603492327925
530,194.0800018310547,366.5400085449219,1.8886026642971305,-21.172962444631857
531,193.63999938964844,365.3299865722656,1.8866452578175092,-20.749983884158475
532,195.11000061035156,373.489990234375,1.9142534419866097,-26.280559461829093
533,195.6750030517578,376.5299987792969,1.9242621331642513,-28.30993395673338
534,194.57000732421875,372.5474853515625,1.9147220605834367,-26.30395412519986
535,194.75,370.1650085449219,1.9007189142229621,-23.599519901091163
536,195.16000366210938,374.04998779296875,1.9166324081474237,-26.751115306533144
537,196.27999877929688,375.1600036621094,1.9113511615819325,-25.8577677946839
538,196.69000244140625,376.6300048828125,1.9148406131878013,-26.594385172782133
539,203.38999938964844,382.1099853515625,1.8787058680280917,-20.089912912346428
540,203.5749969482422,382.9200134277344,1.880977620867113,-20.56903121152758
541,203.6199951171875,383.0799865722656,1.8813475874596461,-20.648515001691784
542,203.57000732421875,381.43499755859375,1.8737288590410852,-19.09294040813061
543,203.92999267578125,380.2799987792969,1.8647575758210626,-17.294026793897594
544,204.08999633789062,382.2908020019531,1.873148164347232,-19.018627449618386
545,205.5800018310547,387.9100036621094,1.8869053419937858,-21.97261888102421
546,202.8000030517578,381.0,1.8786981965812037,-20.035268820856892
547,204.5,385.0899963378906,1.8830806666889517,-21.08443794295099
548,203.90499877929688,379.8599853515625,1.8629263020800984,-16.91872057621854
549,203.69000244140625,380.82501220703125,1.869630358105474,-18.268316778256043
550,203.6649932861328,380.7300109863281,1.8693934821259799,-18.218050061387295
551,203.7899932861328,381.2950134277344,1.8710193139482287,-18.559461864958827
552,203.6699981689453,381.1199951171875,1.8712623289810535,-18.59908183272396
553,202.97000122070312,375.4200134277344,1.849633005714547,-14.151202256389558
554,200.05999755859375,371.04998779296875,1.8546935535390843,-14.98637322092336
555,199.56500244140625,369.1300048828125,1.8496730406985653,-13.951800502583387
556,199.00999450683594,367.95001220703125,1.8489021775958707,-13.764564451553417
557,198.38999938964844,367.2300109863281,1.8510510213020819,-14.15356406050123
558,198.19000244140625,366.6099853515625,1.8497905082772712,-13.8912779875154
559,198.10000610351562,365.6300048828125,1.8456839657630064,-13.072276227499435
560,199.7799072265625,366.8500061035156,1.8362707801615181,-11.287396139391921
561,199.72000122070312,369.1650085449219,1.8484128093759191,-13.709553957280013
562,198.66000366210938,366.82000732421875,1.8464713609294205,-13.260596978410751
563,199.03419494628906,367.7699890136719,1.8477728870303793,-13.541253324648414
564,199.73899841308594,369.510009765625,1.8499642668750684,-14.0205744230876
565,199.86000061035156,369.010009765625,1.846342482931587,-13.304134755359405
566,199.47999572753906,368.5,1.8473030273337179,-13.473849262761268
567,193.60000610351562,359.17999267578125,1.855268498719633,-14.671526982518435
568,196.83999633789062,364.3999938964844,1.8512497494206637,-14.096076338563966
569,198.24000549316406,368.3599853515625,1.858151609889179,-15.551836273625701
570,197.6199951171875,368.18499755859375,1.8630958741814674,-16.485876604086947
571,197.63499450683594,369.4150085449219,1.8691781253959268,-17.689057805626057
572,196.92999267578125,366.4549865722656,1.860838877781225,-15.990090305611181
573,196.88999938964844,366.1400146484375,1.859617125214372,-15.746655376627393
574,195.5500030517578,361.8299865722656,1.8503195138099646,-13.833512387536848
575,196.0,362.8500061035156,1.8512755413444675,-14.048611081337617
576,196.52000427246094,364.0199890136719,1.8523304554226663,-14.28844929584327
577,196.52110290527344,364.489990234375,1.8547117070173653,-14.756485364456045
578,197.49000549316406,366.5150146484375,1.8558661423558676,-15.048409397509067
579,198.69000244140625,367.3949890136719,1.8490864386697905,-13.781919098285845
580,199.22999572753906,368.4700012207031,1.849470507064667,-13.89103175913383
581,195.97000122070312,364.20001220703125,1.8584477723040171,-15.452276754431272
582,196.5,367.8699951171875,1.8721119344386132,-18.174237543670564
583,197.90989685058594,371.5299987792969,1.8772684170503469,-19.31232331695046
584,198.77499389648438,374.8450012207031,1.8857754382118626,-21.079904956105715
585,199.44000244140625,375.8999938964844,1.884777322979228,-20.94538015408998
586,200.35000610351562,376.260009765625,1.8780134679467955,-19.677649629286783
587,200.5399932861328,376.489990234375,1.8773810852640982,-19.567795255302407
588,199.8000030517578,377.68499755859375,1.89031527422327,-22.08644168748416
589,199.3699951171875,381.20001220703125,1.9120229801027284,-26.370622322838223
590,199.72999572753906,379.6000061035156,1.9005658349952883,-24.126674090607402
591,200.125,380.6099853515625,1.9018612634681449,-24.430099280838398
592,201.55999755859375,382.9200134277344,1.899781792349045,-24.173311201672256
593,202.02999877929688,384.8450012207031,1.9048903803692954,-25.257596012880107
594,201.14999389648438,382.8399963378906,1.9032563159554825,-24.8266779544334
595,200.78500366210938,386.239990234375,1.923649591302935,-28.879539045376568
596,201.50999450683594,386.79998779296875,1.9195077084866234,-28.14272728079633
597,201.8000030517578,388.989990234375,1.9276015081853421,-29.81398415790975
598,200.83999633789062,388.7099914550781,1.9354212235749966,-31.25117348644634
599,202.25999450683594,390.8550109863281,1.9324385523659158,-30.85620664714734
600,203.05999755859375,390.7900085449219,1.9245051376116455,-29.360218664843025
601,202.8000030517578,390.8900146484375,1.9274655264609444,-29.925283469294392
602,202.11000061035156,387.3800048828125,1.9166790545394312,-27.649498391521753
603,203.88250732421875,391.44000244140625,1.9199293140873983,-28.538968696356257
604,202.7386932373047,386.0400085449219,1.9041259582997503,-25.184943769931614
605,202.64999389648438,387.3999938964844,1.9116703950870688,-26.703587859010362
606,203.52000427246094,388.9100036621094,1.91091782379023,-26.657388225535932
607,203.5500030517578,388.79998779296875,1.9100957109497383,-26.493712786817277
608,203.57000732421875,389.44000244140625,1.9130519645812014,-27.09794529094311
609,204.6750030517578,383.8699951171875,1.8755099029856381,-19.55140437052345
610,205.38999938964844,386.3900146484375,1.8812503812097066,-20.792492003865767
611,205.38999938964844,386.29998779296875,1.8808120596958242,-20.702465148397017
612,206.1300048828125,386.5249938964844,1.8751515293284386,-19.603804850170583
613,206.0399932861328,385.75,1.8722093407579348,-18.9898169561993
614,205.0399932861328,383.17999267578125,1.8688061120888475,-18.208534734658407
615,205.14999389648438,384.1600036621094,1.8725811118276259,-18.991784867940773
616,205.11000061035156,376.7799987792969,1.8369655192730832,-11.683316979972608
617,206.0,378.19500732421875,1.8358980938068872,-11.506361275262384
618,205.16000366210938,377.3399963378906,1.839247365969807,-12.15387282467666
619,206.25,377.260009765625,1.8291394412878788,-10.124182440999197
620,206.77999877929688,377.135009765625,1.8238466582454798,-9.051160320082237
621,205.08999633789062,374.20001220703125,1.8245649172986862,-9.139112552018707
622,204.77999877929688,375.55999755859375,1.8339681599634945,-11.053598318406648
623,201.52000427246094,369.6300048828125,1.834209989312336,-10.954839651594716
624,204.14500427246094,370.5783996582031,1.815270478838722,-7.207831032456033
625,204.61500549316406,371.3900146484375,1.8150673444174414,-7.178743040929509
626,204.6699981689453,372.8575134277344,1.821749727676053,-8.547875040593032
627,204.36000061035156,372.4200134277344,1.8223723444678341,-8.66487545541853
628,205.08999633789062,372.2099914550781,1.814861758746406,-7.149091800065582
629,204.14999389648438,371.8299865722656,1.8213568341363973,-8.45049288077488
630,199.3000030517578,362.5199890136719,1.8189662993608995,-7.815795693901213
631,201.875,368.4200134277344,1.8249907785893962,-9.109858427324104
632,203.17999267578125,367.3900146484375,1.8081997632251605,-5.745586490046582
633,203.8800048828125,369.8800048828125,1.8142044144810305,-6.98344731752386
634,205.4600067138672,372.57000732421875,1.8133456397822298,-6.84726082144565
635,205.55999755859375,373.7799987792969,1.8183498891740983,-7.8783961425234335
636,205.92999267578125,372.9599914550781,1.8111008824356682,-6.396569264323125
637,210.02999877929688,382.1300048828125,1.8194067852390994,-8.232798853566782
638,209.97000122070312,380.2200012207031,1.8108301138744447,-6.430114330613412
639,209.83999633789062,378.17999267578125,1.8022302672309647,-4.622648783048964
640,209.71499633789062,377.95001220703125,1.8022078478264,-4.616258952133682
641,209.7100067138672,378.0299072265625,1.8026317062797799,-4.705079037408586
642,209.18499755859375,377.7699890136719,1.8059133944720707,-5.384257879691267
643,209.94000244140625,379.8299865722656,1.8092311239172976,-6.0937592517539425
644,210.94000244140625,382.25,1.8121266501178661,-6.725047576810459
645,210.28500366210938,383.3500061035156,1.8230021134530874,-8.996666439077762
646,210.75,384.2699890136719,1.8233451435998667,-9.084898726995766
647,210.3249969482422,383.4800109863281,1.8232735839796388,-9.055134327045925
648,208.33999633789062,379.4700012207031,1.8213977531480317,-8.59574498198757
649,207.68179321289062,376.4700012207031,1.8127251089111647,-6.773089434336077
650,206.97999572753906,375.2300109863281,1.812880562043625,-6.788421979005625
651,210.0200958251953,380.510009765625,1.8117790503358902,-6.630517398971426
652,210.75,384.74810791015625,1.8256137979129596,-9.56301762348014
653,212.35000610351562,384.6593933105469,1.8114404627002199,-6.612331942074638
654,212.83999633789062,385.3599853515625,1.8105618867789803,-6.436466150796695
655,213.35000610351562,387.2200012207031,1.8149519106778336,-7.3842147495530295
656,213.4949951171875,387.30499267578125,1.8141174338217594,-7.209860716263824
657,213.32000732421875,387.8399963378906,1.818113552510919,-8.05786943631856
658,212.3000030517578,397.67999267578125,1.8731982428602632,-19.722373021198713
659,213.11000061035156,401.739990234375,1.8851296939786173,-22.333507613628093
660,213.57839965820312,402.05999755859375,1.8824937269032085,-21.81567780288433
661,212.6199951171875,399.239990234375,1.8777161104454458,-20.70999273970066
662,213.35000610351562,400.57000732421875,1.8775251739616334,-20.734220853068656
663,213.61000061035156,402.67999267578125,1.8851176982594293,-22.379147503695414
664,213.36000061035156,401.3999938964844,1.8813273000947381,-21.546330000067975
665,213.30999755859375,400.2300109863281,1.876283416469449,-20.465788803801424
666,214.6300048828125,404.2803039550781,1.8836150340480786,-22.154951536002763
667,216.1750030517578,408.32000732421875,1.8888400673525445,-23.43107789675961
668,215.5,406.7699890136719,1.8875637541237673,-23.08845448927608
669,215.44000244140625,408.2550048828125,1.894982362868505,-24.68078949757271
670,215.5399932861328,407.0299987792969,1.8884198360299567,-23.276927260056745
671,216.27000427246094,408.9100036621094,1.890738408396927,-23.85114316639349
672,215.61000061035156,407.6600036621094,1.890728642030055,-23.78170828466788
673,214.33999633789062,404.8999938964844,1.8890547765905084,-23.29338704170184
674,213.42999267578125,403.04998779296875,1.8884411827031113,-23.071127332129983
675,212.55999755859375,400.6499938964844,1.8848795563522822,-22.22731554096604
676,212.8509063720703,399.4200134277344,1.876524841898184,-20.4769791749603
677,213.75,401.1700134277344,1.8768187762701023,-20.618747833024806
678,213.8699951171875,401.8900146484375,1.879132294496134,-21.124110775415865
679,213.3800048828125,393.50439453125,1.8441483996935943,-13.61494849052193
680,214.3000030517578,393.57000732421875,1.836537572186425,-12.034937464280551
681,213.96499633789062,392.260009765625,1.8332905684543528,-11.324174824346619
682,213.9550018310547,392.3500061035156,1.8337968392686936,-11.432048587503607
683,213.75,389.4599914550781,1.8220350477430556,-8.908725860368554
684,213.50999450683594,389.7699890136719,1.825535099253598,-9.648027269365434
685,214.27999877929688,392.04998779296875,1.8296154098673978,-10.550700077342219
686,212.9300994873047,383.875,1.8028216815015736,-4.790311034046942
687,211.9600067138672,383.8999938964844,1.8111907045498705,-6.5505342263053645
688,212.4521026611328,382.4599914550781,1.8002174921521619,-4.230307411099011
689,212.97000122070312,380.8999938964844,1.7885147753826305,-1.7439316983612003
690,212.55999755859375,379.57000732421875,1.7857076198901791,-1.1473289687004127
691,212.27000427246094,378.6199951171875,1.783671679919536,-0.7160350321829925
692,212.52000427246094,379.25,1.7845378899662694,-0.8988586393259994
693,215.65989685058594,385.92498779296875,1.7895074301196867,-1.9574417580907721
694,214.875,385.989990234375,1.7963466677574171,-3.4264088991528525
695,213.83999633789062,386.5,1.8074261439346813,-5.787755696556394
696,205.2100067138672,386.87298583984375,1.8852539992324877,-21.597420612740088
697,207.14500427246094,386.75,1.8670496127017473,-18.01325606621939
698,211.68499755859375,394.68499755859375,1.8644920618398864,-17.827453667918554
699,210.42999267578125,392.7799987792969,1.866559009886344,-18.167313626491627
700,209.02000427246094,393.79998779296875,1.884030139429354,-21.7093842916672
701,210.75,400.9599914550781,1.9025385122423635,-25.774901168402018
702,210.0749969482422,400.4100036621094,1.9060336045643809,-26.432308278496613
703,210.61500549316406,402.57501220703125,1.9114260698775218,-27.631389983456224
704,211.66000366210938,403.20001220703125,1.904941912647291,-26.387175526411376
705,212.39999389648438,403.1499938964844,1.8980697056562263,-25.013518107901497
706,211.35000610351562,403.6199951171875,1.909723129695588,-27.361658851393123
707,211.72999572753906,407.5,1.9246210183860015,-30.56196675495776
708,210.0,401.44000244140625,1.9116190592447917,-27.596455981738565
709,210.47999572753906,403.44000244140625,1.9167617380781827,-28.737875574711303
710,210.3699951171875,404.635009765625,1.9234444985380228,-30.129643751975813
711,211.33999633789062,408.77069091796875,1.934185189747168,-32.530259371219735
712,212.42999267578125,410.3500061035156,1.931695241969939,-32.159870745354716
713,212.25,410.1199035644531,1.9322492511870584,-32.25172562376029
714,210.625,408.2550048828125,1.938302693805638,-33.29350523397117
715,212.7949981689453,416.4800109863281,1.9571889121927115,-37.63698113992937
716,213.11000061035156,413.4700012207031,1.940171742464062,-34.06351859995622
717,212.27999877929688,408.9700012207031,1.9265592781819298,-31.048163710432256
718,212.25,409.04998779296875,1.9272084230528563,-31.18180985227591
719,211.4199981689453,410.1700134277344,1.940071975121144,-33.78648059751763
720,211.2100067138672,411.1000061035156,1.9464040198646728,-35.09209026034498
721,204.59500122070312,404.6499938964844,1.9778097777666404,-40.474504433288054
722,206.25,407.45001220703125,1.9755152107007576,-40.31418488240545
723,207.74000549316406,411.635009765625,1.981491281799212,-41.833972212248774
724,207.3699951171875,410.4800109863281,1.9794571087989874,-41.3408202807124
725,206.6699981689453,410.2099914550781,1.9848550592222203,-42.322902862581124
726,206.52999877929688,410.760009765625,1.9888636623901472,-43.12334159575173
727,206.24000549316406,409.8599853515625,1.98729622980517,-42.742035452203005
728,209.76499938964844,418.44000244140625,1.9948037263553873,-45.016807472618986
729,209.17999267578125,419.75,2.0066450650019476,-47.373221225542046
730,207.55999755859375,421.25,2.029533652702429,-51.77094715787084
731,208.1699981689453,423.57000732421875,2.0347312823650046,-52.99983107770496
732,207.67999267578125,423.8500061035156,2.0408803016726185,-54.15631498307446
733,208.34500122070312,423.9700012207031,2.0349420371818043,-53.08679262246492
734,208.47999572753906,424.5400085449219,2.0363584864024555,-53.41533188358259
735,211.60000610351562,422.4100036621094,1.996266500367985,-45.704486120645505
736,213.88999938964844,420.8500061035156,1.9676002024612813,-40.04832008618232
737,213.72500610351562,423.7900085449219,1.9828751734350791,-43.28345016026763
738,213.7100067138672,424.1600036621094,1.984745638186284,-43.68027506224414
739,212.85000610351562,426.0199890136719,2.001503297145714,-47.07856509386071
740,213.8300018310547,426.80999755859375,1.996024851067498,-46.11563068041645
741,213.4499969482422,430.6499938964844,2.0175685174683293,-50.63535129133394
742,213.72999572753906,431.82000732421875,2.0203996442066967,-51.30452387382085
743,212.86000061035156,425.95001220703125,2.001080574018926,-46.99071086195378
744,213.88999938964844,430.53509521484375,2.012880903470984,-49.73340919751045
745,214.22000122070312,433.260009765625,2.0225002674668686,-51.86804118915453
746,213.8350067138672,432.3800048828125,2.022026288059469,-51.67668564511255
747,214.73500061035156,432.19500732421875,2.0126900882286085,-49.88184641162034
748,215.75999450683594,433.3500061035156,2.008481725697234,-49.20341287818403
749,214.38999938964844,437.875,2.042422693439973,-56.17895143132777
750,213.03500366210938,436.2099914550781,2.0475977372570293,-56.93765775827624
751,212.5800018310547,433.7550048828125,2.0404318428199746,-55.296544382982496
752,212.95010375976562,434.0,2.038036104878382,-54.879528889735276
753,212.58999633789062,433.260009765625,2.038007513189856,-54.78367184052869
754,213.1300048828125,433.54998779296875,2.034204372262611,-54.10772302791012
755,213.25999450683594,434.3800048828125,2.0368564947556944,-54.7052244141755
756,212.27999877929688,426.1499938964844,2.007490090197069,-48.228156386213506
757,212.4499969482422,429.04998779296875,2.019533979553294,-50.824070290496174
758,211.42999267578125,425.739990234375,2.013621553150356,-49.33857997889195
759,210.55999755859375,426.3699951171875,2.0249335109273976,-51.52476696702488
760,210.25999450683594,425.6099853515625,2.0242081064913426,-51.301380190959016
761,210.58999633789062,426.7300109863281,2.02635461516245,-51.831123266587475
762,210.27999877929688,426.7099914550781,2.029246689804955,-52.36560415016297
763,214.1999969482422,439.69000244140625,2.0527077904097726,-58.33381600924745
764,213.89999389648438,442.2900085449219,2.0677420344339303,-61.47044510232221
765,213.74000549316406,440.1199951171875,2.0591371938149576,-59.58660694774424
766,212.5500030517578,438.2650146484375,2.061938406755591,-59.86021371818553
767,211.99000549316406,437.635009765625,2.0644134082997474,-60.23189052586796
768,211.64500427246094,438.29998779296875,2.0709205459379696,-61.51398089713789
769,212.00999450683594,438.3999938964844,2.067827014081399,-60.96111980619467
770,211.52000427246094,443.010009765625,2.0944118798096256,-66.44759350762885
771,211.0,438.32000732421875,2.0773460062759184,-62.687735761873206
772,212.35000610351562,437.42999267578125,2.0599481050287536,-59.382931307309015
773,212.60000610351562,438.1700134277344,2.0610065891267566,-59.675770783592704
774,212.33999633789062,436.4700012207031,2.0555242005663446,-58.44084457127625
775,211.27999877929688,435.8900146484375,2.0630917132092956,-59.75690224084449
776,211.22000122070312,434.9010009765625,2.0589953530117433,-58.875207708125494
777,211.5399932861328,442.29998779296875,2.090857529690406,-65.70181668443993
778,211.0500030517578,440.2749938964844,2.0861169747934643,-64.55328062024913
779,210.61000061035156,440.5450134277344,2.091757334177043,-65.61034356368205
780,211.4499969482422,441.42999267578125,2.0876330056596433,-64.99280027598647
781,211.9499969482422,443.69000244140625,2.0933711197446,-66.35844749027254
782,211.7722930908203,445.2099914550781,2.10230519279567,-68.19629985455762
783,211.3300018310547,445.6650085449219,2.1088582060449874,-69.44245442343916
784,214.4499969482422,447.489990234375,2.086686857553919,-65.6866225265467
785,213.84500122070312,447.95001220703125,2.0947415635155076,-67.22881554406493
786,216.07000732421875,449.5400085449219,2.0805294270684,-64.83888761098578
787,216.22000122070312,449.6499938964844,2.0795948171210643,-64.68057511465818
788,216.22500610351562,449.2300109863281,2.0776043394872823,-64.25163984497928
789,216.48410034179688,450.55999755859375,2.081261380615136,-65.11817804927202
790,216.4600067138672,451.010009765625,2.0835720030342757,-65.61128713339568
791,213.55999755859375,442.3949890136719,2.0715255388233156,-62.18358555547574
792,214.8699951171875,445.3999938964844,2.072881295750803,-62.84536492078488
793,215.12860107421875,445.94000244140625,2.0728996526480374,-62.922798498662964
