,noc,lmt,Ratio,Spread
906,486.7850036621094,419.32000732421875,0.8614069952230494,32.19708740777547
907,489.1099853515625,420.5400085449219,0.8598066306960511,33.13806063011451
908,487.5899963378906,419.2900085449219,0.8599233201953591,32.97529362762582
909,489.739990234375,419.6499938964844,0.8568832487942273,34.613638793708034
910,492.3900146484375,421.3450012207031,0.8557139435931496,35.38171969861587
911,492.8179016113281,421.3066101074219,0.8548930725322855,35.8178140693086
912,491.0450134277344,420.2099914550781,0.8557463775506177,35.26660638714962
913,492.55999755859375,422.0,0.8567484206831065,34.884713012877384
914,493.8500061035156,423.0249938964844,0.8565859849515003,35.05872877291118
915,494.07000732421875,422.31500244140625,0.8547675353308273,35.97320227510998
916,491.4200134277344,421.32000732421875,0.8573521545967233,34.50513752799917
917,488.5299987792969,421.489990234375,0.8627719716037161,31.649005379067706
918,485.2250061035156,419.54998779296875,0.8646503838746182,30.517153646652606
919,484.2699890136719,418.5899963378906,0.864373192298053,30.589496165318554
920,484.69500732421875,420.739990234375,0.8680510091430271,28.834539232386692
921,485.0299987792969,419.8349914550781,0.8655856184394805,30.050898731789562
922,482.0400085449219,419.3500061035156,0.8699485492280168,27.756811667108696
923,482.3900146484375,418.6199951171875,0.867804022482254,28.812138869059982
924,485.0400085449219,418.5,0.8628154227018588,31.395193850545798
925,480.0400085449219,415.42498779296875,0.8653965927802318,29.82291259104129
926,476.54998779296875,414.29998779296875,0.869373619568649,27.70408246331606
927,475.94500732421875,414.75,0.8714242057748237,26.691765900324118
928,471.2349853515625,412.1199951171875,0.8745530529948395,24.943999914983568
929,469.32000732421875,410.6300048828125,0.8749467281908107,24.65409717435175
930,468.8599853515625,409.20001220703125,0.8727552467506973,25.65651842853531
931,473.8299865722656,409.1099853515625,0.8634109215229407,30.365956124333753
932,475.4200134277344,413.3999938964844,0.8695468895301832,27.553811862819135
933,479.1700134277344,413.8399963378906,0.8636600470415362,30.599279521314703
934,484.69439697265625,417.864990234375,0.8621205296457112,31.708971935820944
935,481.739990234375,416.1199951171875,0.8637854518051071,30.707968026547736
936,481.45001220703125,414.739990234375,0.8614393596817069,31.81845031097753
937,484.989990234375,416.6199951171875,0.8590280284256028,33.22870877979595
938,482.8800048828125,412.04998779296875,0.853317560525139,35.837571876254216
939,484.9700012207031,413.4700012207031,0.8525682004659473,36.36012371375237
940,482.3399963378906,411.30999755859375,0.8527387334274915,36.075646474091386
941,487.07501220703125,414.19000244140625,0.8503618376246219,37.596643253799
942,485.0199890136719,412.79998779296875,0.8510989178661101,37.076598730220766
943,483.8699951171875,412.5899963378906,0.8526877064116495,36.21771836096137
944,485.0799865722656,413.6000061035156,0.8526428992178156,36.33234567208608
945,486.6600036621094,414.0899963378906,0.8508815049970605,37.310916057440224
946,485.8949890136719,413.0712890625,0.8501246121121805,37.618573817333285
947,483.57000732421875,411.4599914550781,0.8508798834151162,37.068896981712996
948,482.92999267578125,411.5,0.852090377986243,36.434021257956985
949,482.95001220703125,412.5199890136719,0.8541670537049962,35.43263957164133
950,484.2099914550781,413.1000061035156,0.8531422593369604,36.023721147281364
951,485.0799865722656,414.05999755859375,0.8535911788166681,35.87235421700795
952,492.3500061035156,417.44110107421875,0.8478543635611382,39.24843355521607
953,488.1000061035156,414.82000732421875,0.8498668349457964,37.91932785866065
954,486.0799865722656,414.0400085449219,0.8517939844934687,36.82180192398697
955,485.8500061035156,414.19000244140625,0.8525059117796091,36.45805068153207
956,482.92559814453125,413.989990234375,0.8572541853755182,33.93994648830868
957,487.25,416.1499938964844,0.8540790023529695,35.79929572411832
958,487.8999938964844,416.5199890136719,0.8536995167539254,36.0334430846148
959,483.4700012207031,413.9700012207031,0.8562475441609181,34.465935673791634
960,487.0950012207031,415.29998779296875,0.8526057273266822,36.505236864764456
961,489.8599853515625,416.125,0.8494774271088005,38.25016319501678
962,492.55999755859375,418.0400085449219,0.8487088083014553,38.84470446795551
963,495.0299987792969,420.9599914550781,0.8503726895200912,38.22048566486107
964,493.07000732421875,419.45001220703125,0.8506905834392425,37.90873381617784
965,493.8599853515625,420.6700134277344,0.8518001577476931,37.42298454051097
966,509.3500061035156,431.5006103515625,0.8471593308744719,40.98972206409387
967,505.7900085449219,429.2799987792969,0.8487316703116927,39.90146295737229
968,506.1199951171875,431.2200012207031,0.8520113913319272,38.26816940423298
