,bac,wfc,Ratio,Spread
134,45.00149917602539,54.30500030517578,1.206737582069418,0.7932766632459316
135,44.96009826660156,54.20000076293945,1.2055133963797788,0.8464343633428992
136,44.849998474121094,54.08000183105469,1.205797183298889,0.8285673367068735
137,44.790000915527344,53.959999084472656,1.2047331543091429,0.8734416862403673
138,42.970001220703125,51.54999923706055,1.1996741394604276,1.0044544730819194
139,42.8849983215332,51.61000061035156,1.2034511514586537,0.8380132427567784
140,42.439998626708984,50.92499923706055,1.199929332820752,0.9657900465347833
141,42.244998931884766,51.095001220703125,1.209492307079661,0.5516112190260198
142,42.83060073852539,51.59000015258789,1.2045126443016143,0.789897541955332
143,43.02730178833008,52.1150016784668,1.2112077567597208,0.511203281171225
144,43.59000015258789,52.720001220703125,1.2094517328780783,0.6108095115592871
145,44.78499984741211,54.2400016784668,1.2111198361788327,0.5871768002491091
146,44.91999816894531,54.20500183105469,1.2067008913755568,0.7912203177496462
147,45.30500030517578,54.31999969482422,1.1989846447174295,1.1583186264445882
148,45.20000076293945,54.13560104370117,1.1976902683614161,1.2112378060034725
149,45.04999923706055,54.189998626708984,1.202885672462551,0.9690096769158796
150,45.08000183105469,53.939998626708984,1.1965394062950288,1.256578652169365
151,45.02000045776367,54.099998474121094,1.2016880924929352,1.021445630979498
152,43.5806999206543,52.45000076293945,1.2035144194203662,0.869164303503764
153,44.21500015258789,53.209999084472656,1.2034377225114246,0.9034309619068193
154,44.029998779296875,53.095001220703125,1.2058824140978324,0.7867717890751873
155,44.005001068115234,53.1161003112793,1.2070469042612,0.7343707919718607
156,43.689998626708984,52.66600036621094,1.2054475170895211,0.7900275456185195
157,43.80500030517578,52.869998931884766,1.206939814257641,0.7300330355030891
158,44.20000076293945,53.34000015258789,1.2067873129385123,0.7546477945294523
159,42.81999969482422,51.154998779296875,1.1946520117672987,1.2116243847658108
160,42.380001068115234,50.82500076293945,1.199268510664995,0.9906601236073325
161,42.345001220703125,50.58000183105469,1.1944739726757958,1.1918325649707153
162,42.0,50.2599983215332,1.1966666267031716,1.0798286845462268
163,42.39500045776367,50.630001068115234,1.1942446166159555,1.204441917693691
164,42.439998626708984,50.540000915527344,1.1908577415391512,1.3507883680679864
165,42.470001220703125,50.290000915527344,1.1841299616212904,1.6383573433214718
166,43.060001373291016,51.790000915527344,1.2027403451884542,0.8771501669171453
167,43.11000061035156,52.189998626708984,1.2106239361587283,0.5397610455190271
168,43.25,52.400001525878906,1.2115607289220556,0.5050641084346577
169,43.18000030517578,52.439998626708984,1.2144510943975897,0.3774140265618069
170,43.25,52.42499923706055,1.212138710683481,0.48006639725301703
171,43.30500030517578,52.369998931884766,1.2093291435821913,0.6039375842094383
172,43.15999984741211,52.220001220703125,1.2099166219954067,0.572367041308409
173,42.79999923706055,51.970001220703125,1.2142523866145836,0.3715775521003106
174,42.439998626708984,51.529998779296875,1.2141847419115428,0.36079050429845516
175,42.529998779296875,51.500099182128906,1.2109123127273302,0.5033874737684467
176,42.80009841918945,51.775001525878906,1.20969351562672,0.5667014418840406
177,42.73500061035156,51.595001220703125,1.2073242186453939,0.6651868630546485
178,42.665000915527344,51.375,1.2041485737154354,0.7975351027150008
179,42.4900016784668,51.25,1.206166109096028,0.7034026501080657
180,41.025001525878906,49.71500015258789,1.211822018366709,0.4039426341606056
181,40.829898834228516,49.404998779296875,1.2100201124642436,0.4696381918967045
182,40.75299835205078,49.06999969482422,1.2040831761856097,0.7083431921818271
183,40.652801513671875,48.95500183105469,1.204222095606147,0.6978754864652839
184,40.57500076293945,48.614200592041016,1.1981318466528394,0.9412553331973523
185,40.58449935913086,48.35499954223633,1.1914647292885043,1.2123504387402715
186,40.95000076293945,48.7942008972168,1.19155555526574,1.2308266164918091
187,39.15919876098633,47.42499923706055,1.2110819612660026,0.3576023014672298
188,39.05500030517578,47.095001220703125,1.205863547630336,0.5571239593950406
189,38.58000183105469,46.334999084472656,1.2010108057375892,0.7223373275882192
190,38.51499938964844,45.810001373291016,1.189406779157401,1.1659395729949917
191,38.599998474121094,46.625,1.2079016021531497,0.4573760265909197
192,38.45000076293945,46.2599983215332,1.203120868754872,0.6345519357071492
193,38.33000183105469,45.810001373291016,1.1951473828570518,0.9342873131230345
194,38.529998779296875,47.140098571777344,1.2234648342918424,-0.1453755262292038
195,38.29499816894531,46.868499755859375,1.2238804542851918,-0.16804233669592072
196,39.44499969482422,47.959999084472656,1.2158701852079297,0.18047978335787995
197,39.130001068115234,47.29499816894531,1.2086633498071448,0.4510422841927433
198,38.90999984741211,47.67499923706055,1.2252634136217144,-0.20444231104505128
199,39.00790023803711,47.3650016784668,1.2142412534238531,0.22814522604907062
200,38.56999969482422,46.45000076293945,1.204303892415448,0.5948110651271943
201,40.709999084472656,49.18000030517578,1.2080570231192587,0.5444992901510215
202,40.876800537109375,49.014198303222656,1.1990712986141336,0.9191685536341918
203,41.275001525878906,49.39500045776367,1.196729221846149,1.0369900546316497
204,41.470001220703125,49.67499923706055,1.197853816610481,1.0011681192009672
205,41.02000045776367,49.119998931884766,1.1974646119875418,0.992681562866613
206,41.23500061035156,49.439998626708984,1.1989813967481222,0.9419031031678369
207,41.04999923706055,49.15999984741211,1.1975639649471597,0.9902448458635416
208,41.11000061035156,49.29100036621094,1.199002666854726,0.9343775008424711
209,40.529998779296875,48.650001525878906,1.2003454969441008,0.8491033248438438
210,40.474998474121094,48.56999969482422,1.200000037699295,0.8602342741178912
211,40.29499816894531,48.15999984741211,1.195185557410652,1.0448393769259479
212,40.5,48.56700134277344,1.1991852183400848,0.8945393094250402
213,40.540000915527344,48.78499984741211,1.2033793474515395,0.7266295873048758
214,40.66999816894531,49.005001068115234,1.2049422983631788,0.6694097446930609
215,40.90999984741211,49.040000915527344,1.198728943985306,0.9349378156627619
216,40.665000915527344,49.025001525878906,1.205582206372444,0.6431517716614916
217,40.540000915527344,48.84000015258789,1.2047360397044673,0.6716292821290946
218,40.71989822387695,49.23500061035156,1.2091140390297341,0.501894597280744
219,40.66419982910156,48.880001068115234,1.2020401550637174,0.7871491162906121
220,40.40399932861328,48.63999938964844,1.2038412087390218,0.7013300951973189
221,40.33000183105469,48.4900016784668,1.202330758168446,0.7586688131218633
222,41.7599983215332,49.994998931884766,1.197198298403792,1.044300155812861
223,41.959999084472656,50.2599983215332,1.1978074217864312,1.0297399020277265
224,41.779998779296875,50.28499984741211,1.2035663311778193,0.7793436315447675
225,41.25,49.92499923706055,1.2103030118075284,0.47568459207840696
226,41.04499816894531,49.435001373291016,1.2044098813163935,0.7089810279875248
227,41.19329833984375,49.66999816894531,1.2057786137727788,0.6596843571843873
228,41.20000076293945,49.849998474121094,1.2099513968689668,0.48807676523433763
229,41.36000061035156,49.689998626708984,1.2014022701506584,0.8484269659912496
230,41.369998931884766,49.95000076293945,1.2073967138645945,0.6009446370258029
231,41.18000030517578,49.720001220703125,1.2073822450762337,0.5930296273930562
232,41.247501373291016,49.75,1.2061336649161154,0.6475550715050016
233,41.125,49.54499816894531,1.20474159681326,0.6991617973702287
234,41.52000045776367,50.06999969482422,1.2059248348457523,0.6687762512208177
235,41.52000045776367,50.11000061035156,1.2068882480222054,0.628775335693474
236,42.880001068115234,51.98500061035156,1.212336737766703,0.45675572748887383
237,42.665000915527344,51.709999084472656,1.2120004213020774,0.4625360182423446
238,42.775001525878906,51.66999816894531,1.2079484821919861,0.6402786973309684
239,42.619998931884766,51.505001068115234,1.2084702571304722,0.6111829600841485
240,42.33000183105469,50.97999954223633,1.2043467360503566,0.773052754526935
241,42.62919998168945,51.404998779296875,1.2058635583444421,0.7227067197621917
242,42.79999923706055,51.61000061035156,1.205841157250826,0.7315781624518731
243,42.619998931884766,50.91999816894531,1.1947442385046887,1.1961858592540704
244,42.2599983215332,50.56999969482422,1.1966398888628618,1.0953948441670587
245,42.47570037841797,50.689998626708984,1.1933881766541683,1.2454960655827687
246,42.845001220703125,51.13999938964844,1.1936048064560933,1.257930457670616
247,42.72999954223633,50.96500015258789,1.192721757513985,1.2889256391727653
248,42.807701110839844,51.16999816894531,1.1953456233599975,1.1812248201374356
249,43.029998779296875,51.47999954223633,1.1963746456577875,1.1495825649546827
250,42.505001068115234,50.494998931884766,1.1879778299726513,1.4771858174854327
251,42.40999984741211,50.349998474121094,1.187219963576432,1.5032266109499641
252,42.44960021972656,50.5,1.1896460682457115,1.402812311022286
253,42.69499969482422,50.939998626708984,1.1931139241320636,1.2701006745302887
254,42.68000030517578,50.97999954223633,1.1944704587092987,1.2113176597408053
255,42.78499984741211,51.43000030517578,1.202056807025712,0.8927963683655147
256,42.880001068115234,51.3849983215332,1.1983441474245233,1.0567580163072332
257,42.959999084472656,51.14860153198242,1.1906099306801297,1.3933275941658092
258,42.939998626708984,51.34000015258789,1.19562183964892,1.1768845823010903
259,42.994998931884766,51.53499984741211,1.1986277736407651,1.0507557692575116
260,42.66999816894531,51.130001068115234,1.1982658369394308,1.048791549867671
261,42.78950119018555,51.130001068115234,1.1949193060432943,1.1984321458963887
262,42.76499938964844,50.97629928588867,1.1920098214295272,1.3214529963933739
263,42.86000061035156,51.13999938964844,1.1931870896263377,1.2767125569327487
264,44.33000183105469,53.599998474121094,1.2091133828145357,0.6574356278167794
265,44.279998779296875,53.70500183105469,1.2128501199544854,0.48981890437045017
266,43.94499969482422,53.380001068115234,1.2147002261648043,0.3953368613581656
267,44.150001525878906,53.363800048828125,1.2086930510647542,0.6682393085056955
268,43.994998931884766,53.084999084472656,1.206614396483143,0.7529474347842662
269,44.09000015258789,53.1150016784668,1.2046949760636183,0.841904505089266
270,44.190101623535156,53.40999984741211,1.2086417067429087,0.6722524873997298
271,43.84560012817383,52.769901275634766,1.2035392632641024,0.8809694207578982
272,43.650001525878906,52.720001220703125,1.207789218276358,0.6859426853370447
273,43.439998626708984,52.14500045776367,1.200391392869484,0.9979797284189598
274,43.11000061035156,51.560001373291016,1.1960102213710115,1.169758298936996
275,43.20000076293945,51.459999084472656,1.1912036614735275,1.3824579600573852
276,43.31999969482422,51.35499954223633,1.185480145522072,1.6377190731200084
277,43.084999084472656,51.11000061035156,1.1862597585332437,1.5884523786200813
278,43.150001525878906,51.4010009765625,1.1912166664869088,1.378847478184019
279,43.15999984741211,51.60499954223633,1.1956672781436672,1.1873687197752059
280,43.125,51.44499969482422,1.1929275291553443,1.3035420766659325
281,43.07500076293945,51.439998626708984,1.1941961164389936,1.2459345549976444
282,42.970001220703125,51.154998779296875,1.1904816692127573,1.3994549308455912
283,43.040000915527344,51.24399948120117,1.1906133455195655,1.398107209984067
284,43.08000183105469,51.33000183105469,1.1915041701333657,1.3621936426490588
285,43.82500076293945,52.029998779296875,1.18722185678308,1.5950775793502299
286,43.73820114135742,52.14500045776367,1.1922072489729592,1.3713862043903955
287,43.625,52.334999084472656,1.1996561394721525,1.0396381383111457
288,43.59000015258789,52.3650016784668,1.201307673667396,0.9658090537956152
289,43.61000061035156,52.45500183105469,1.202820479177054,0.9008532924669748
290,43.505001068115234,52.30099868774414,1.2021835973721073,0.9233769642133662
291,43.72999954223633,52.560001373291016,1.201920922101229,0.9461153210569488
292,43.3400993347168,51.53499984741211,1.1890835655314462,1.4828873541629957
293,43.084999084472656,51.19499969482422,1.1882325817032293,1.503453294147425
294,42.915000915527344,51.064998626708984,1.1899102303929543,1.4205842016528418
295,43.095001220703125,51.224998474121094,1.1886529069063412,1.4859790988447852
296,43.1349983215332,51.36000061035156,1.1906804824126398,1.4010609684036037
297,43.35770034790039,51.529998779296875,1.1884855138953934,1.5099282508630463
298,43.54999923706055,51.79999923706055,1.1894374315620961,1.4807227126833649
299,43.435001373291016,52.13999938964844,1.200414360334527,0.9967232812662896
300,43.599998474121094,52.22999954223633,1.1979358112417733,1.113330997291106
301,43.375,51.935298919677734,1.1973555946899765,1.1262905774592422
302,43.20000076293945,51.70500183105469,1.1968750212479518,1.137455213475354
303,43.32500076293945,51.724998474121094,1.193883382879639,1.2739824332323604
304,43.40999984741211,51.6349983215332,1.189472437296298,1.4704176661251562
305,43.45000076293945,51.61000061035156,1.1878020645369507,1.5455041598253043
306,43.290000915527344,51.0099983215332,1.1783321146393608,1.9451560952988611
307,43.209999084472656,50.7599983215332,1.1747280582510728,2.0949785302618533
308,43.0,50.334999084472656,1.1705813740575037,2.2570188241940823
309,42.958499908447266,50.25,1.1697335825760282,2.2900518715678597
310,42.86989974975586,50.03499984741211,1.1671359191292967,2.3941077114745806
311,42.79999923706055,50.005001068115234,1.168341167277776,2.3365777046882013
312,43.0099983215332,50.11000061035156,1.1650779485211862,2.494537105580191
313,42.279998779296875,49.649898529052734,1.1743117304290145,2.0405404011977932
314,42.275001525878906,49.470001220703125,1.1701951374364765,2.214180194279505
315,41.935001373291016,49.16999816894531,1.1725288317329678,2.0884381480884624
316,41.779998779296875,48.904998779296875,1.1705361466772142,2.159344699660002
317,41.74020004272461,48.97999954223633,1.1734490848654575,2.034508320850291
318,41.54499816894531,48.810001373291016,1.1748707070536413,1.9600764792811756
319,41.220001220703125,48.459999084472656,1.175642834773454,1.9031205461420253
320,40.685001373291016,48.20500183105469,1.184834710677936,1.4881958577449605
321,40.9900016784668,48.26499938964844,1.1774822496531734,1.810116906578676
322,40.755001068115234,48.15999984741211,1.1816954627708303,1.6208508224303113
323,40.489898681640625,48.03839874267578,1.1864292158492824,1.41049313056895
324,40.88999938964844,48.4900016784668,1.1858645733005893,1.4598926614640586
325,40.70500183105469,48.46500015258789,1.1906399207090304,1.2532419274710076
326,40.900001525878906,48.709999084472656,1.1909534784161826,1.2524198394524273
327,41.0,48.40999984741211,1.1807317035954172,1.677636256080019
328,40.69329833984375,47.97010040283203,1.1788206500789689,1.7334866720040178
329,40.56999969482422,47.974998474121094,1.182524003820527,1.5741951591201566
330,40.66999816894531,48.125,1.1833047004351025,1.5494108128082953
331,40.92499923706055,48.525001525878906,1.1857056183384362,1.468719304573332
332,40.83000183105469,48.540000915527344,1.1888317104754218,1.3347650273549672
333,40.81999969482422,48.470001220703125,1.1874081720497633,1.3922401381849507
334,40.38999938964844,48.11000061035156,1.1911364530171715,1.2137982782856422
335,40.38999938964844,48.369998931884766,1.1975736484977895,0.9537999567524391
336,40.345001220703125,48.31999969482422,1.1976700516253476,0.947452896026574
337,40.470001220703125,48.40999984741211,1.1961946722810362,1.013976606262096
338,40.41999816894531,48.2400016784668,1.1934686755015638,1.121361408694673
339,40.174800872802734,48.17499923706055,1.199134735965144,0.8793300265321857
340,40.14039993286133,48.13999938964844,1.199290477179281,0.871253329909214
341,39.5,47.689998626708984,1.2073417373850375,0.5193511229021919
342,39.66999816894531,47.584999084472656,1.199521080939283,0.8372208257483376
343,39.637298583984375,47.494998931884766,1.198240057436087,0.886274855529761
344,39.755001068115234,47.689998626708984,1.199597468127296,0.8386611405461348
345,39.599998474121094,47.619998931884766,1.202525271888705,0.7145679972934555
346,39.71500015258789,47.689998626708984,1.2008057017117104,0.7885723580276274
347,39.72999954223633,47.88999938964844,1.2053863564417449,0.6073536943503139
348,39.095001220703125,46.6775016784668,1.1939506387263723,1.024712284149869
349,39.095001220703125,46.79999923706055,1.1970839691975037,0.902214725556119
350,39.04499816894531,46.90999984741211,1.2014342949751315,0.729600748691821
351,39.189998626708984,47.40999984741211,1.2097474230351462,0.41116900277448387
352,39.21500015258789,47.34000015258789,1.2071911250385092,0.5124753808550704
353,39.5099983215332,47.679901123046875,1.2067806415739841,0.5419684338293234
354,39.38999938964844,47.75,1.212236627059927,0.32160798604989616
355,39.815799713134766,48.470001220703125,1.2173559634597377,0.13479005673508304
356,40.01499938964844,48.625,1.2151693300432462,0.22922730016695958
357,39.98500061035156,48.86429977416992,1.2220657503633907,-0.047636672527227475
358,39.875,48.724998474121094,1.2219435354011559,-0.046077136039679445
359,39.70000076293945,48.5099983215332,1.2219142919215764,-0.050209436058723966
360,39.78499984741211,48.725399017333984,1.2247178384871458,-0.15917505155459288
361,39.689998626708984,48.7400016784668,1.2280172175583726,-0.2927373769865529
362,40.21500015258789,49.875,1.2402088725788671,-0.7703335639697375
363,39.849998474121094,49.375,1.239021377430278,-0.7273853451749535
364,39.88999938964844,49.5099983215332,1.2411631757101802,-0.8122948841896562
365,39.654998779296875,49.15999984741211,1.2396923808021303,-0.7565620364532482
366,39.66999816894531,49.30500030517578,1.242878814745522,-0.8827803949547874
367,39.70500183105469,49.40999984741211,1.2444275927162103,-0.9439486699405126
368,39.606201171875,49.33000183105469,1.245512075671744,-0.9876679401775252
369,39.650001525878906,49.154998779296875,1.2397224940133789,-0.7578184836059183
370,39.66239929199219,48.9900016784668,1.2351749403208152,-0.5772970128363841
371,39.494998931884766,48.584999084472656,1.2301557260012843,-0.3819116268585976
372,39.470001220703125,48.75,1.2351152392270324,-0.578214448913096
373,39.165000915527344,48.36000061035156,1.2347759346324634,-0.570133666692124
374,38.92499923706055,48.220001220703125,1.2387926054162333,-0.7306621954254897
375,39.150001525878906,48.400001525878906,1.2362707443034344,-0.6289166814816003
376,38.567501068115234,48.064998626708984,1.246256493046307,-1.0233155562762892
377,38.742401123046875,48.375,1.2486319535632224,-1.114308671919888
378,38.744998931884766,48.28499984741211,1.2462253498135085,-1.0210555667385268
379,38.78499984741211,48.369998931884766,1.2471316004172217,-1.0559658686926827
380,38.834999084472656,48.439998626708984,1.2473284348827673,-1.063356973733379
381,38.834999084472656,48.43000030517578,1.2470709784190386,-1.0533586522001759
382,38.849998474121094,48.58000183105469,1.250450546694744,-1.1845780788169424
383,38.48500061035156,46.55030059814453,1.209569958682126,0.3880761496172038
384,38.43989944458008,46.935001373291016,1.2209969862423438,-0.05309989500441681
385,37.904998779296875,46.3385009765625,1.222490501750705,-0.12639724513142347
386,37.55500030517578,46.0,1.224870180434011,-0.22616117378279377
387,37.79999923706055,45.974998474121094,1.216269825451358,0.10562578574582027
388,37.82500076293945,46.52000045776367,1.2298744089740639,-0.4080695146403901
389,37.529998779296875,46.310001373291016,1.2339462531194527,-0.5674692303301772
390,38.380001068115234,46.439998626708984,1.2100051415915596,0.3668986494885882
391,38.75,47.09000015258789,1.215225810389365,0.18020642008280952
392,38.85499954223633,46.8218994140625,1.205041821276203,0.5797866301723626
393,39.012699127197266,47.220001220703125,1.2103751413545296,0.3791548091616104
394,39.025001525878906,47.32500076293945,1.2126841489437614,0.28956021863444015
395,38.92499923706055,47.154998779296875,1.2114322338740224,0.3343402459807603
