,hon,lmt,Ratio,Spread
328,196.82000732421875,433.80999755859375,2.2040950178605816,14.80913284052739
329,197.40499877929688,435.385009765625,2.205541969341896,14.574322594746924
330,197.11000061035156,434.94000244140625,2.206585161050244,14.343495902666895
331,200.9550018310547,437.69000244140625,2.1780498044501404,20.402305214778814
332,199.86000061035156,440.4849853515625,2.203967697420031,15.098699707114044
333,200.83999633789062,440.05999755859375,2.191097418754392,17.76883515935905
334,200.25,439.26251220703125,2.193570597787921,17.214652478324048
335,201.32899475097656,441.30499267578125,2.1919594503595,17.64412415329381
336,205.41000366210938,443.8299865722656,2.160702880383308,24.46862775648109
337,205.85000610351562,445.79998779296875,2.1656544793532317,23.506662003320038
338,202.0399932861328,441.7200012207031,2.186299821318698,18.857996890296967
339,200.8699951171875,440.67999267578125,2.193856740120338,17.217566555182636
340,199.24000549316406,441.864990234375,2.2177523491863957,12.298300278692956
341,198.7949981689453,443.4800109863281,2.2308408917282616,9.663777987851041
342,197.81500244140625,443.3299865722656,2.2411342977061715,7.568654742637286
343,196.9499969482422,441.4549865722656,2.241457189198528,7.4619470640586565
344,197.9199981689453,443.0199890136719,2.2383791082875226,8.119195096769865
345,194.3800048828125,442.8599853515625,2.278320682307592,0.1691556057595358
346,194.9199981689453,445.80999755859375,2.287143452423961,-1.5437444095375303
347,195.02999877929688,444.510009765625,2.279187881596866,0.008252250316709286
348,195.24000549316406,445.3800048828125,2.281192339437865,-0.38062231825855175
349,193.9199981689453,444.489990234375,2.2921307468615497,-2.514714072447325
350,193.8800048828125,445.17999267578125,2.2961624791832596,-3.296340212023458
351,195.39999389648438,449.17999267578125,2.2987717845771276,-3.814080361013075
352,194.17999267578125,446.010009765625,2.2968896209112524,-3.439092171756349
353,193.97000122070312,445.0997009277344,2.294683188774591,-3.0098689249433255
354,193.9149932861328,443.2174072265625,2.2856273241985448,-1.2535971359815425
355,193.69749450683594,440.385009765625,2.2735710179776385,1.08051562685828
356,193.9250030517578,439.8551025390625,2.268171177605535,2.1316396942118923
357,194.82000732421875,440.260009765625,2.2598295514533366,3.777166659239108
358,194.05999755859375,439.1700134277344,2.263063067879989,3.1259981140899322
359,194.92999267578125,444.5799865722656,2.280716171326783,-0.2908362380506082
360,193.9600067138672,441.5000915527344,2.2762429174589696,0.5668432648978206
361,192.83999633789062,439.5,2.279091518078627,0.001016820924726325
362,193.36000061035156,439.54998779296875,2.2732208647367855,1.142346849372509
363,195.5500030517578,440.0299987792969,2.2502172943604126,5.679581058061367
364,194.4499969482422,438.29998779296875,2.2540498568875442,4.889503375534255
365,194.77000427246094,439.0450134277344,2.2541716064941943,4.877607156266358
366,196.03500366210938,441.8550109863281,2.2539597660217865,4.96569408808879
367,195.1300048828125,444.5899963378906,2.278429688990651,0.15737735977777678
368,193.85000610351562,440.3699951171875,2.271704829774576,1.444930833559206
369,192.19000244140625,438.6700134277344,2.282480919169942,-0.6581176654293222
370,193.02000427246094,439.4294128417969,2.2766003684338965,0.4839980147290044
371,192.9600067138672,443.2900085449219,2.2973154701547,-3.5140507144181674
372,192.00999450683594,440.4100036621094,2.2936827053887026,-2.8105019354054184
373,194.0749969482422,434.0899963378906,2.2367126274058786,8.240378460439196
374,192.25999450683594,435.739990234375,2.2664100836582617,2.4322557391110786
375,192.13999938964844,434.0799865722656,2.2591859474922624,3.81735334917611
376,191.52000427246094,432.1622009277344,2.25648596118936,4.314744448098716
377,189.3300018310547,430.8550109863281,2.275682706488294,0.6046891944880395
378,190.49000549316406,431.2099914550781,2.263688272456649,2.9072504206153917
379,192.9199981689453,434.6199951171875,2.252850918734609,5.064304057611687
380,194.71820068359375,435.3299865722656,2.2356923237990096,8.473953181789717
381,193.27999877929688,432.2200012207031,2.23623760322064,8.289051067763673
382,192.9499969482422,432.1199951171875,2.2395439334114187,7.633030570622773
383,192.05999755859375,430.5849914550781,2.241929589339472,7.1290661124891495
384,191.47999572753906,430.05499267578125,2.2459525917669,6.33029404434732
385,193.7449951171875,433.8399963378906,2.239232017712151,7.734351859782671
386,193.57000732421875,435.1499938964844,2.2480238540655364,6.023461294469066
387,193.99000549316406,434.989990234375,2.2423319651367475,7.1456710962682815
388,192.61000061035156,436.260009765625,2.264991476990727,2.714092136369893
389,193.22000122070312,435.6499938964844,2.254683734314175,4.721605365960252
390,194.61000061035156,439.0899963378906,2.2562560760535493,4.466059538361244
391,194.89500427246094,439.7900085449219,2.2565483922312373,4.418984162469919
392,194.35000610351562,438.67010498046875,2.257113924384557,4.2903094638422
393,193.9499969482422,437.5799865722656,2.2561484581463485,4.464016102673136
394,196.76499938964844,438.0150146484375,2.22608195566859,10.478093838473548
395,197.5,439.9097900390625,2.2273913419699367,10.2671879316894
396,198.72500610351562,439.29998779296875,2.210592398040425,13.68345097002939
397,199.55999755859375,440.6400146484375,2.2080578274163343,14.256370322593604
398,198.89390563964844,439.95001220703125,2.2119833727038523,13.42037150638388
399,199.47000122070312,441.1499938964844,2.2116107244034904,13.540211535513471
400,199.0399932861328,441.0,2.2156351229676443,12.705067149614571
401,197.5,439.2900085449219,2.224253207822389,10.886969425830024
402,196.41000366210938,437.6600036621094,2.2282979252677495,10.019817782480779
403,195.69000244140625,439.756591796875,2.2472103138153288,6.273723420379818
404,195.44000244140625,438.5299987792969,2.243808807312976,6.927572191175821
405,195.14999389648438,435.70001220703125,2.232641690156263,9.093155860954802
406,193.7100067138672,433.4599914550781,2.2376747531445305,8.034199115771948
407,193.8699951171875,434.489990234375,2.2411409768269777,7.370730086689357
408,190.97999572753906,426.5899963378906,2.23368942235439,8.6498018886737
409,190.43499755859375,420.18499755859375,2.206448409932159,13.806222404889674
410,191.6300048828125,422.9800109863281,2.2072744361979906,13.748943256390511
411,192.27999877929688,424.489990234375,2.207665867117119,13.72808506696331
412,193.86000061035156,426.6600036621094,2.2008666167275712,15.177819473796127
413,193.27000427246094,427.1000061035156,2.2098618340247698,13.386148999792375
414,192.55999755859375,425.6099853515625,2.210272074925917,13.249560709569018
415,191.34500122070312,422.1700134277344,2.2063289384852585,13.906003983844336
416,189.44009399414062,419.5199890136719,2.2145258702555735,12.19192977923732
417,188.77000427246094,421.1499938964844,2.231021795648307,9.026764764745316
418,186.9199981689453,417.5899963378906,2.2340573530310923,8.34844091413752
419,186.36000061035156,419.92999267578125,2.25332684750193,4.725503056660423
420,187.7949981689453,421.3800048828125,2.2438297558049336,6.563037232953072
421,189.6699981689453,424.1499938964844,2.236252427854615,8.088630070147168
422,191.0,430.8299865722656,2.255654379959506,4.45564098215099
423,191.42999267578125,432.25,2.2580056236646664,4.020730879265252
424,190.63999938964844,431.739990234375,2.2646873248879063,2.7208842063739462
425,189.6300048828125,432.69000244140625,2.2817591694352375,-0.5430021729446457
