,alb,shw,Ratio,Spread
1607,287.79998779296875,239.7899932861328,0.8331827778207819,72.48524023712133
1608,288.1099853515625,241.3300018310547,0.8376315091494482,71.2827650399044
1609,286.70001220703125,240.88999938964844,0.8402162160205888,70.1875523079828
1610,279.57501220703125,233.0988006591797,0.8337612106999214,70.22086703024405
1611,278.20001220703125,234.5,0.8429187264934032,67.32253217906788
1612,277.75,237.83999633789062,0.856309617778184,63.49255092827537
1613,277.1300048828125,237.67999267578125,0.8576479936782265,62.97748789497485
1614,278.19000244140625,237.22999572753906,0.8527624776073885,64.58163756020696
1615,276.70001220703125,235.8000030517578,0.8521864569898486,64.38929038874005
1616,277.4800109863281,237.2100067138672,0.8548724135864146,63.82856954155404
1617,276.6600036621094,238.85000610351562,0.8633340668759193,61.295725000022124
1618,276.385009765625,238.60000610351562,0.8632885202632692,61.24630454361637
1619,276.4599914550781,238.63999938964844,0.8631990406048499,61.28795325741573
1620,277.94000244140625,238.9550018310547,0.8597359132621791,62.58442500026303
1621,277.260009765625,239.19000244140625,0.8626920364159248,61.60903080322493
1622,278.2699890136719,240.0,0.8624717341984313,61.89872473333913
1623,276.92999267578125,240.13999938964844,0.8671505641889606,60.29970272463408
1624,276.4800109863281,241.11000061035156,0.87207028005462,58.83974981935632
1625,277.1099853515625,241.85000610351562,0.8727581786585084,58.785676684596815
1626,280.29998779296875,239.8300018310547,0.8556190234592325,64.27903799934944
1627,284.2799987792969,239.17999267578125,0.8413535728958217,69.26258590315973
1628,283.1400146484375,240.02000427246094,0.8477078189406864,67.18133014389701
1629,283.4599914550781,239.86000061035156,0.8461864384426324,67.689732816706
1630,282.7699890136719,239.25999450683594,0.8461293765346073,67.53844644221323
1631,277.864990234375,236.92999267578125,0.8526802620075826,64.52775892727709
1632,280.96600341796875,239.19000244140625,0.8513129685856834,65.64421240182651
1633,281.2749938964844,239.4199981689453,0.85119546125404,65.75065348719477
1634,280.1539001464844,240.9199981689453,0.8599558958235999,63.02997765914893
1635,281.17041015625,241.61000061035156,0.8593009501820827,63.44677756847165
1636,282.3999938964844,242.2550048828125,0.8578435202502614,64.14057582725508
1637,283.010009765625,243.44000244140625,0.8601815979689599,63.619779301076626
1638,285.80999755859375,248.97000122070312,0.8711031921466006,61.1384795424462
1639,284.31500244140625,249.4600067138672,0.8774071173584228,59.02068475637305
1640,281.0799865722656,248.8800048828125,0.8854419267549861,56.078317762514935
1641,280.63079833984375,248.96910095214844,0.8871766834752292,55.50013394511155
1642,282.05999755859375,249.6300048828125,0.8850244878519351,56.395379033911816
1643,282.0199890136719,249.5399932861328,0.8848308737223428,56.441828293631325
1644,283.8999938964844,249.97000122070312,0.8804861098794077,58.058818227934474
1645,269.6000061035156,248.67999267578125,0.9224035127814428,43.778630756486514
1646,267.885009765625,248.72999572753906,0.9284953866778703,41.86129540102957
1647,268.79998779296875,249.7050018310547,0.9289621025704021,41.88254100364606
1648,273.5,249.52000427246094,0.9123217706488517,47.18503323442338
1649,264.3999938964844,249.3800048828125,0.9431921733721659,37.416710964415024
1650,266.4700012207031,247.27000427246094,0.9279468725924618,41.780589008791715
1651,266.0199890136719,247.59500122070312,0.9307383333813242,40.96560714764764
1652,266.5400085449219,246.42999267578125,0.9245516049206874,42.696826388069844
1653,264.2900085449219,246.16000366210938,0.9314010961570993,40.516957293886726
1654,265.0050048828125,245.75999450683594,0.927378690887416,41.69547292714595
1655,266.2200012207031,245.60000610351562,0.9225452820124773,43.17838072130872
1656,271.0758972167969,244.02999877929688,0.90022757937837,50.03561301305229
1657,272.3949890136719,242.16000366210938,0.889003151412433,53.34186934516391
1658,273.135009765625,242.28500366210938,0.8870521720009904,54.02262305145428
1659,271.29998779296875,241.125,0.8887763024302252,53.184607398984106
1660,269.7349853515625,240.45919799804688,0.8914646266024459,52.1463943254297
1661,270.3900146484375,240.3000030517578,0.8887162618197907,53.01880208675511
1662,270.0,241.42999267578125,0.8941851580584491,51.46415444110642
1663,271.1099853515625,238.1999969482422,0.8786101944543127,55.902730885590195
1664,271.94500732421875,242.58999633789062,0.8920553413531492,52.421924984807966
1665,269.9849853515625,242.52000427246094,0.8982721907911365,50.35779450744395
1666,269.1000061035156,243.07000732421875,0.9032701665220928,48.84420319519234
1667,275.9150085449219,246.86000061035156,0.8946958047414812,52.47456056956208
1668,276.4988098144531,247.4600067138672,0.8949767519069154,52.51021236539635
1669,277.92999267578125,249.17999267578125,0.8965566842095438,52.34853526421461
1670,270.44000244140625,249.8800048828125,0.9239757529470948,43.493228255655204
1671,272.8599853515625,250.25,0.9171370425662415,45.75817302883076
1672,274.19000244140625,251.04640197753906,0.9155928361435683,46.40992800735365
1673,275.239990234375,249.97000122070312,0.9081892533415884,48.62958258985771
1674,274.92999267578125,249.8699951171875,0.9088495317855464,48.39205534566839
1675,276.07501220703125,250.47999572753906,0.9072896301810239,49.02878157188798
1676,275.1000061035156,251.58999633789062,0.9145401336095261,46.85716913580047
1677,277.5,252.21499633789062,0.9088828696860923,48.84534447184706
1678,282.1499938964844,254.85000610351562,0.9032429970458032,51.27336815012365
1679,284.375,255.4949951171875,0.8984439388736264,53.05102324432938
1680,280.7900085449219,256.6449890136719,0.91401040351695,47.99759806659427
1681,282.6000061035156,258.125,0.9133934693032154,48.48835916654111
