,tjx,bkng,Ratio,Spread
427,62.41999816894531,2224.02001953125,35.62992766375514,-345.991986720348
428,62.43000030517578,2214.739990234375,35.475572311518334,-336.406123936192
429,62.6150016784668,2204.800048828125,35.212009737697606,-320.8094294282346
430,62.880001068115234,2218.43505859375,35.280455167146286,-326.3416014004001
431,63.21500015258789,2243.659912109375,35.4925240321703,-341.32324927679497
432,62.959999084472656,2243.2900390625,35.63040139267959,-348.75049717739785
433,62.5,2238.55908203125,35.8169453125,-358.0848478872965
434,63.13999938964844,2268.030029296875,35.92065332944412,-367.98665105370605
435,63.16999816894531,2292.719970703125,36.29444415324105,-391.75932528071144
436,63.54499816894531,2313.27001953125,36.403652312350744,-400.84306780308066
437,63.540000915527344,2364.669921875,37.21545306583624,-452.39577024917185
438,63.65999984741211,2375.929931640625,37.32217934865752,-459.9865946565187
439,63.54999923706055,2372.429931640625,37.33170668957446,-459.85006316881504
440,63.7599983215332,2373.06005859375,37.21863427013789,-454.05908658462863
441,62.970001220703125,2339.68994140625,37.155628014137825,-444.8445660338666
442,62.2400016784668,2315.4951171875,37.202684041517195,-442.97080409336536
443,62.310001373291016,2332.81494140625,37.43885235101605,-458.1502604663449
444,62.5,2345.070068359375,37.52112109375,-464.5958342154215
445,62.29999923706055,2340.06005859375,37.56115709872614,-465.7012111411261
446,62.150001525878906,2333.760009765625,37.55044171308444,-463.98761485052364
447,62.029998779296875,2335.8701171875,37.657104032817095,-469.7670242719762
448,62.20000076293945,2381.47998046875,38.287459023436284,-510.1787680411412
449,62.005001068115234,2359.06005859375,38.046286879379586,-493.7213161138302
450,61.959999084472656,2341.5,37.790510564852255,-477.53727493024667
451,61.939998626708984,2339.199951171875,37.765579642153796,-475.8487764353847
452,61.442298889160156,2344.219970703125,38.15319434795269,-496.0868696707123
453,61.737998962402344,2337.97509765625,37.86930475475966,-480.80042965202574
454,61.75,2347.320068359375,38.01328045926113,-489.7784468269331
455,60.41999816894531,2330.340087890625,38.56901950533944,-513.4656887104209
456,60.75,2313.06005859375,38.075062692901234,-486.0952538766569
457,60.400001525878906,2301.330078125,38.10149039713145,-485.06711263675925
458,60.619998931884766,2316.56005859375,38.21445231625187,-493.57027272221603
459,60.58000183105469,2320.18994140625,38.29960170481322,-498.42313955994246
460,60.92499923706055,2319.014892578125,38.06343736755393,-486.6991682466057
461,61.04999923706055,2326.719970703125,38.111711708108984,-490.5821442696872
462,61.650001525878906,2327.27490234375,37.74979472412222,-472.79091583632317
463,62.13999938964844,2333.739990234375,37.55616371349917,-464.2734288065549
464,62.02000045776367,2335.830078125,37.66252919839507,-470.032702055458
465,61.77000045776367,2336.469970703125,37.825318979894256,-478.31679883742004
466,61.47999954223633,2333.219970703125,37.95087814046289,-483.93410370778315
467,61.630001068115234,2343.0,38.0171987569893,-489.127563825836
468,61.439998626708984,2346.489990234375,38.19156970511905,-498.427223905559
469,61.27859878540039,2308.919921875,37.679058719356675,-465.7922489279033
470,60.93009948730469,2293.764892578125,37.64584190537963,-461.29321882917816
