,amd,adbe,Ratio,Spread
388,110.80989837646484,452.6700134277344,4.085104490303169,28.320470207817735
389,111.04000091552734,450.010009765625,4.052683772111691,31.98837145644525
390,111.23999786376953,452.0899963378906,4.064095694172381,30.784413641904635
391,111.08000183105469,450.8900146484375,4.059146625998542,31.283579008848747
392,105.62999725341797,438.19000244140625,4.1483481381727225,20.11142325679107
393,103.73999786376953,434.4800109863281,4.188162906624343,15.542819303454351
394,104.69999694824219,436.64300537109375,4.170420421186312,17.584823108807782
395,103.75499725341797,436.9493103027344,4.211356771910474,13.139220472959735
396,105.5199966430664,438.0050048828125,4.150919435340915,19.81459497312956
397,105.99500274658203,437.75,4.129911681276086,22.150226637660197
398,106.45999908447266,438.95001220703125,4.123144993254586,22.986996330599325
399,106.0208969116211,427.1199951171875,4.028639707445922,32.893653417311
400,105.0354995727539,425.1099853515625,4.047298171387339,30.587415289053027
401,105.38999938964844,422.0799865722656,4.004933950248442,35.17019793299069
402,106.41000366210938,424.55499267578125,3.9898033837485656,37.163025381595574
403,106.75330352783203,423.8800048828125,3.9706500021547457,39.3417388940788
404,105.17500305175781,420.2099914550781,3.995340900996105,36.098463806541545
405,104.2300033569336,416.260009765625,3.9936678150162845,35.90914779178725
406,104.36000061035156,419.19000244140625,4.016768876866281,33.54857046669174
407,103.91999816894531,414.3999938964844,3.9876828444779613,36.41127564259263
408,102.9000015258789,412.7900085449219,4.011564649404859,33.55346086038959
409,101.63980102539062,410.2099914550781,4.035918875447264,30.613534327942048
