,bmy,unh,Ratio,Spread
166,68.76000213623047,484.8599853515625,7.051482988481235,-11.86724149465823
167,68.94999694824219,483.8500061035156,7.017404314995418,-9.531020147750098
168,69.1500015258789,484.9599914550781,7.013159519216861,-9.244891110618482
169,69.18499755859375,485.4800109863281,7.0171283965887,-9.520623909046094
170,69.06999969482422,485.614990234375,7.030765779354198,-10.458335645392992
171,68.7699966430664,485.8760986328125,7.065233711652361,-12.813588998712419
172,68.86000061035156,484.9700012207031,7.042840501337415,-11.279226797611045
173,69.23999786376953,487.989990234375,7.047804813548677,-11.64667835724191
174,68.83000183105469,485.0799865722656,7.047507971348149,-11.598615993398084
175,68.8550033569336,483.6499938964844,7.024180819356268,-9.994102361990258
176,69.11499786376953,489.6600036621094,7.084714154621885,-14.189243306790672
177,69.2699966430664,490.32000732421875,7.078389361713611,-13.767291602861178
178,69.36499786376953,488.2349853515625,7.038636205402027,-11.019121952615023
179,69.11000061035156,486.3399963378906,7.0371869779009195,-10.904118871169828
180,68.8550033569336,484.67498779296875,7.039067085371984,-11.019096258474633
181,68.9000015258789,491.44000244140625,7.132655900694297,-17.47000514057538
182,69.2300033569336,494.7799987792969,7.146901268057546,-18.506452679359654
183,69.26000213623047,495.0,7.14698216477619,-18.51705005583824
184,69.43000030517578,495.4599914550781,7.136108156089741,-17.790384222765283
185,69.45999908447266,494.1567077636719,7.114263090656123,-16.27769668713455
186,69.3499984741211,498.32000732421875,7.185580653043182,-21.208845847383543
187,68.58499908447266,491.4773864746094,7.165960385437662,-19.706236050772645
188,68.76000213623047,488.8999938964844,7.110238201096232,-15.907250039580106
189,68.58999633789062,485.1099853515625,7.072605500105225,-13.303952039127807
190,68.78500366210938,488.1400146484375,7.096605199678608,-14.972749835906654
191,68.70999908447266,488.07000732421875,7.10333304944716,-15.426305378567633
192,68.68000030517578,487.3800048828125,7.096389090232475,-14.945706781385866
193,68.7699966430664,486.8699951171875,7.0796861841387795,-13.807485483087419
