,meta,tsla,Ratio,Spread
402,158.1649932861328,242.2860870361328,1.5318565885045017,-11.36660128243929
403,157.6300048828125,242.86000061035156,1.5406965240589945,-12.721593175015272
404,157.01109313964844,241.02667236328125,1.5350932698042417,-11.791870577267218
405,157.0500030517578,237.0,1.5090735141335443,-7.708390087811267
406,159.89999389648438,245.44667053222656,1.5350011250852402,-11.994099293555138
407,158.4199981689453,241.9038848876953,1.5269782078252487,-10.612094269440405
408,158.60499572753906,238.57000732421875,1.5041771302970068,-7.008121913123858
409,158.9698944091797,239.22886657714844,1.5048690034440522,-7.134232331017614
410,159.0,238.05665588378906,1.4972116722250886,-5.918067742386597
411,156.5,236.52333068847656,1.5113311865078374,-8.034720348039542
412,155.74000549316406,236.10333251953125,1.5160095299334928,-8.724307410616973
413,157.1999969482422,235.9833526611328,1.5011663946713045,-6.472752991964768
414,159.00999450683594,237.6766815185547,1.4947279399367366,-5.523501485919098
415,157.0749969482422,233.7933349609375,1.4884185230191334,-4.465234181817721
416,155.72000122070312,229.9666748046875,1.47679599924196,-2.6168557559359726
417,157.02999877929688,231.84498596191406,1.4764375454639622,-2.5825821098880795
418,158.5,234.3333282470703,1.4784437113379831,-2.9247356658609363
419,158.7100067138672,235.0500030517578,1.4810030439701347,-3.334802533080847
420,168.7458953857422,244.89666748046875,1.4512748112814882,1.4708413843299581
421,167.54010009765625,243.06886291503906,1.4508100614322088,1.5381955361506812
422,168.19000244140625,243.55332946777344,1.4480844635971877,2.002580634409469
423,167.860107421875,244.9199981689453,1.459072092414425,0.15426813406233464
424,168.2899932861328,245.0,1.455820368258272,0.7018958476035948
425,168.29580688476562,244.586669921875,1.4533141047854314,1.1237137281100047
426,170.19000244140625,245.84666442871094,1.444542340337248,2.629227914244325
427,168.61000061035156,245.97166442871094,1.4588201384159765,0.1974392707105892
428,169.80819702148438,247.6666259765625,1.4585080715816525,0.2518338435914984
429,168.4949951171875,244.4633331298828,1.450864062519244,1.5378635707235446
430,169.63510131835938,244.489990234375,1.4412700457291157,3.175751396239491
431,169.46029663085938,243.72999572753906,1.4382719762285303,3.6805326115235744
432,169.3000030517578,244.4633331298828,1.4439653202790925,2.7131680070366144
433,169.5,244.96998596191406,1.4452506546425608,2.4985089435432997
434,168.72999572753906,244.8800048828125,1.4513128138652867,1.4642906221924648
435,166.80999755859375,238.97059631347656,1.4325915701157879,4.570518913710515
436,164.44000244140625,236.4275360107422,1.4377738536885922,3.6534073899925374
437,163.66000366210938,234.69334411621094,1.43402993318243,4.2488079928382945
438,163.0399932861328,234.1750030517578,1.43630405234858,3.861939413818334
439,162.54049682617188,233.9600067138672,1.4393951740166917,3.3476753555016785
440,160.6750030517578,232.6266632080078,1.447808674589366,1.9574145155808083
441,164.6699981689453,225.72654724121094,1.370781257977691,14.690187879457596
442,163.07000732421875,223.8083953857422,1.3724681752222054,14.272367308926363
443,162.42999267578125,222.67999267578125,1.3709290323017016,14.466354315251465
444,162.60000610351562,224.64781188964844,1.3815978072388968,12.746753196222897
445,163.37559509277344,226.89166259765625,1.3887732893570486,11.635255525600769
446,164.44000244140625,229.0033416748047,1.3926255064147415,11.077601725930037
447,163.94000244140625,228.4666748046875,1.3935993131776592,10.884273035854136
448,160.17999267578125,219.8766632080078,1.37268493733208,13.984703762156016
449,163.5399932861328,227.06666564941406,1.388447321580439,11.700272376355173
450,164.17999267578125,227.913330078125,1.3881918640854298,11.78800137358354
451,164.13999938964844,227.1300048828125,1.3837578026525603,12.512936726267071
452,163.2100067138672,226.8233184814453,1.3897635509512738,11.461842078969454
453,161.85000610351562,224.80999755859375,1.3890020950311879,11.489574186987937
454,161.25999450683594,224.663330078125,1.3931746107594054,10.774829975379475
455,156.25,224.05332946777344,1.43394130859375,4.070283092567053
456,156.62210083007812,224.9666748046875,1.4363660914544718,3.700201663455374
457,157.33999633789062,224.42999267578125,1.4264014103179052,5.285004859132982
458,157.3800048828125,223.53863525390625,1.4203750687411432,6.23477440133351
459,158.5500030517578,224.00840759277344,1.4128565328355565,7.473188999994562
460,159.38499450683594,224.7833251953125,1.410316735843484,7.917351507467885
461,160.0500030517578,227.2966766357422,1.4201604017604286,6.374906637605079
462,160.8699951171875,219.2270050048828,1.3627588217752136,15.641759402778916
463,161.86000061035156,220.98167419433594,1.365264261466976,15.332489442478874
464,165.04620361328125,227.0266876220703,1.375534139240277,13.939304106769612
465,165.46499633789062,228.76332092285156,1.3825481279176504,12.814104465200387
466,166.16000366210938,230.22332763671875,1.3855520134970856,12.368802273295927
467,167.47000122070312,232.0500030517578,1.3856213134312148,12.45471166153132
468,168.25,233.10667419433594,1.3854780041268109,12.536831810638688
469,166.91009521484375,229.336669921875,1.3740131753365599,14.350586994608562
470,167.32000732421875,229.2966766357422,1.3704080002305417,14.989048320567633
471,167.4333038330078,228.77667236328125,1.36637495125495,15.674464489831365
472,168.7200927734375,229.94667053222656,1.3628884784991553,16.383166747724516
473,168.7010040283203,230.5366668701172,1.3665399811812404,15.765301011463492
474,171.06790161132812,232.75917053222656,1.360624455785183,16.998446803409024
475,169.7899932861328,231.6599884033203,1.3643912925594102,16.23189412486255
476,168.52999877929688,240.9600067138672,1.4297751644170071,5.092295022599842
477,170.0800018310547,240.6999969482422,1.4152163355885683,7.615295480362732
478,171.4949951171875,242.68666076660156,1.4151238676135518,7.6945092951633285
479,171.52999877929688,243.37489318847656,1.4188474023230224,7.057381909149001
480,172.35499572753906,244.90000915527344,1.4209046167853148,6.736754161131415
481,171.91000366210938,243.9566650390625,1.4190952233272094,7.030413813172714
482,172.1699981689453,244.489990234375,1.4200499090118142,6.876678289189869
483,170.32850646972656,251.35667419433594,1.4757170094661223,-2.678567199895298
484,172.2666015625,254.0033416748047,1.4744781598460326,-2.4956330544508205
485,170.33999633789062,249.7566375732422,1.46622427464316,-1.0617554733076133
486,170.57000732421875,251.1839599609375,1.4726150505668214,-2.1532638633725867
487,171.0933074951172,252.4249267578125,1.4753641182897608,-2.630217057439296
488,170.8699951171875,250.64500427246094,1.4668754692745292,-1.1763286609374006
489,170.8800048828125,250.69000244140625,1.4670528749886595,-1.2067126609530874
490,163.53790283203125,240.31666564941406,1.4694860426102063,-1.5527796680706842
491,163.66000366210938,236.8316192626953,1.447095282679177,2.1105328463539195
492,163.9499969482422,234.260009765625,1.4288503453865826,5.10552996614976
493,164.7899932861328,237.3666534423828,1.4404190977193114,3.2252734838691595
494,163.4600067138672,235.8333282470703,1.4427585865690737,2.8168300934409842
495,162.9199981689453,235.10499572753906,1.4430702085065035,2.756754932453646
496,162.88999938964844,234.364990234375,1.4387929959638073,3.4529624742218346
497,163.38999938964844,230.34849548339844,1.4098077993994542,8.199452785391486
498,164.14999389648438,235.1599884033203,1.4325921239547288,4.497545096992354
499,164.6999969482422,234.0666961669922,1.4211700091321122,6.393836905072192
500,164.6322021484375,233.32666015625,1.4172601539149396,7.03489311009119
501,164.97999572753906,234.2183380126953,1.4196771977100902,6.650990790861471
502,162.70790100097656,231.10667419433594,1.420377699992263,6.445416483763353
503,163.27000427246094,233.1199951171875,1.4278188829355491,5.2527613460189855
504,161.75999450683594,234.7899932861328,1.4514713233141872,1.3781623275647519
505,163.2899932861328,238.0800018310547,1.4580195457162366,0.32193841461801753
506,163.66000366210938,239.06666564941406,1.4607519265549354,-0.12451354036483053
507,164.38499450683594,241.13026428222656,1.4668629883501878,-1.1296319775152597
508,164.375,241.15167236328125,1.4670824174192014,-1.1656319498030712
509,163.82000732421875,238.1199951171875,1.4535464807172207,1.055760917770698
510,163.44000244140625,236.86167907714844,1.449227089690384,1.7592732032001095
511,158.1199951171875,232.2133331298828,1.4685893011682836,-1.3595443032830588
512,158.75999450683594,234.29833984375,1.47580214128605,-2.5101575912109695
513,158.2100067138672,233.2566680908203,1.4743483862729352,-2.271463132336436
514,158.3074951171875,233.5433349609375,1.4752512809836102,-2.4157977992653628
515,158.57000732421875,235.5724639892578,1.4856054304619957,-4.061661336327063
516,158.16990661621094,237.74267578125,1.5030841255923433,-6.816016609270889
517,158.05999755859375,238.2433319091797,1.5072968213912663,-7.477138985371681
518,162.8300018310547,239.40000915527344,1.4702450805329135,-1.669652349468322
519,163.5,239.41200256347656,1.4642935936604071,-0.7034543803362965
520,163.125,238.9033660888672,1.4645417078244731,-0.7423145758717169
521,164.07000732421875,240.4586639404297,1.4655857451463346,-0.9179101253749593
522,164.35000610351562,239.26966857910156,1.4558543333938052,0.6798809674455697
523,164.0399932861328,239.30332946777344,1.4588108952818584,0.1936041181888868
524,164.72000122070312,240.06333923339844,1.4574024857597296,0.42639989882869145
525,166.9803009033203,247.35166931152344,1.4813224552442101,-3.561912713263496
526,168.4199981689453,249.55950927734375,1.4817688634992494,-3.667807455227063
527,170.9091033935547,248.25,1.4525264896414054,1.2757733477532156
528,169.98500061035156,249.0,1.4648351272520257,-0.8234085100474999
529,168.1999969482422,243.6666717529297,1.4486722721398728,1.9038302404863146
530,167.13999938964844,240.80999755859375,1.4407682089144962,3.212917411644355
531,167.19000244140625,240.6300048828125,1.4392607295232511,3.4659140989842285
532,171.27679443359375,241.32342529296875,1.4089674324593515,8.739173708287069
533,173.32009887695312,242.4683380126953,1.3989626107058322,10.577467332110814
534,175.24009704589844,243.0,1.3866689421905196,12.848985622624014
535,175.2899932861328,243.84999084472656,1.391123282472152,12.071842845580278
536,175.77000427246094,245.24879455566406,1.3952824065220144,11.373850912369676
537,175.9600067138672,245.40333557128906,1.3946540475549387,11.496711774049459
538,175.6999969482422,245.5,1.397268094844188,11.020435396312337
539,179.3350067138672,247.4666748046875,1.3799128198072663,14.360842571954379
540,180.86000061035156,247.8683319091797,1.3704983471895051,16.185663014972533
541,182.03500366210938,248.13417053222656,1.3631123989362477,17.635318413918696
542,180.9199981689453,246.42333984375,1.3620569441617885,17.71825098319391
543,182.28500366210938,247.28236389160156,1.356569980654985,18.852122834640284
544,183.3896942138672,248.70973205566406,1.35618161708488,19.037593066918646
545,183.08999633789062,247.42669677734375,1.3513938594477901,19.88307210751458
546,180.14999389648438,260.7733459472656,1.4475345810841829,2.2440454792259175
547,182.63299560546875,265.4599914550781,1.4535160559296505,1.1825604184343206
548,183.0299072265625,270.8033142089844,1.4795577308235865,-3.5812748930969747
549,181.81500244140625,270.9269714355469,1.4901244000635143,-5.478682318102301
550,182.47500610351562,272.6966857910156,1.4944330821741059,-6.284797187468996
551,182.66000366210938,272.3601379394531,1.4910770419301758,-5.678154543066512
552,183.17999267578125,271.7366638183594,1.483440739618975,-4.295501079313453
553,172.66000366210938,280.29119873046875,1.6233707447324657,-28.209126537943916
554,170.74000549316406,275.4700012207031,1.6133887335017811,-26.19110930599615
555,169.3000030517578,274.1822814941406,1.6195054728399418,-27.005780357221198
556,169.0,273.9366760253906,1.6209270770733173,-27.198176680126352
557,169.40499877929688,271.6899719238281,1.6037895804821527,-24.360177957023183
558,169.6800994873047,273.0083312988281,1.6089590477830569,-25.276892741119838
559,169.27999877929688,272.36334228515625,1.6089517027954197,-25.216047208399573
560,167.07000732421875,270.5350036621094,1.6192912659487995,-26.614276485896113
561,167.3896026611328,270.8433532714844,1.6180416762191951,-26.45601974125975
562,166.57899475097656,270.2833251953125,1.6225534653956002,-27.079472016030792
563,166.45010375976562,270.3833312988281,1.6244107104256746,-27.367657822212152
564,165.63999938964844,269.3516540527344,1.6261268718017596,-27.518725763075537
565,165.10000610351562,267.5400085449219,1.620472432794325,-26.495465658085095
566,166.67999267578125,268.38665771484375,1.6101912017532778,-25.035348462169765
567,162.8199005126953,262.3383483886719,1.6112179626852,-24.622739417975623
568,161.72000122070312,261.85333251953125,1.6191771614085866,-25.743566748462655
569,161.57989501953125,257.77667236328125,1.5953511563559442,-21.87146040183464
570,160.50999450683594,259.0933532714844,1.6141882881969065,-24.75018655826952
571,158.96530151367188,257.9333190917969,1.6225762266088817,-25.845390432324308
572,158.75,257.73333740234375,1.6235170859990158,-25.959747041037815
573,159.13999938964844,258.7816467285156,1.6261257240230238,-26.438660721366944
574,164.80999755859375,269.2300109863281,1.6335781504432743,-28.608877999913403
575,166.76499938964844,268.7144470214844,1.6113359997899188,-25.239028721391094
576,167.94869995117188,271.26165771484375,1.6151459213063768,-26.05804710573011
577,167.9600067138672,269.67999267578125,1.605620278017742,-24.459874293532124
578,167.4199981689453,272.0016784667969,1.6246665956376196,-27.569967765066366
579,170.80999755859375,275.8699951171875,1.6150693698274572,-26.48891540845571
580,169.36000061035156,274.6666564941406,1.6217917778948836,-27.40255945442948
581,156.94000244140625,274.1186828613281,1.746646352727506,-44.987672863489735
582,159.03500366210938,280.99896240234375,1.7669000907458254,-48.809269225080584
583,159.91000366210938,279.0666809082031,1.745148361686442,-45.599495500602075
584,158.9499969482422,279.51007080078125,1.7584779878403913,-47.44448667093741
585,157.72000122070312,280.8476867675781,1.7806726134536235,-50.57788547805424
586,159.5800018310547,281.52667236328125,1.764172635248682,-48.5412866987312
587,160.72999572753906,280.92999267578125,1.747837990066265,-46.26562613386571
588,157.7100067138672,287.4333190917969,1.8225433191014082,-57.17810969350609
589,155.61819458007812,286.5477600097656,1.8413512686160465,-59.34657775232296
590,155.72000122070312,287.6313781738281,1.84710619007873,-60.2815591250766
591,157.60000610351562,287.89666748046875,1.8267554335713097,-57.802057996528305
592,159.2899932861328,291.7881164550781,1.8318044368985487,-59.22614069095013
593,159.72000122070312,295.3600158691406,1.849236248508466,-62.170232338844386
594,159.10000610351562,297.1566467285156,1.8677349800676681,-64.87205056399591
595,159.4573974609375,304.4683532714844,1.9094024994736942,-71.66196889862596
596,163.6999969482422,301.0833435058594,1.8392385407377518,-62.082801554181174
597,163.74000549316406,302.5350036621094,1.847654778994983,-63.476049590105674
598,161.67999267578125,297.4666748046875,1.8398483936178847,-61.415321153944404
599,161.0500030517578,298.9384460449219,1.8561840445842763,-63.80687165118843
600,160.1750030517578,296.4533386230469,1.850809008739354,-62.59925645965134
601,159.94000244140625,297.3083190917969,1.8588740437259608,-63.79733573279995
602,158.7899932861328,301.6666564941406,1.8997837977771694,-69.83467629020572
603,160.77999877929688,304.1266784667969,1.8915703493957128,-69.38930791332274
604,161.9154052734375,306.1933288574219,1.8910697739991602,-69.7982749044736
605,160.49989318847656,303.8299865722656,1.8930229829840146,-69.50156769415966
606,160.2899932861328,304.7133483886719,1.9010129212790576,-70.6913815041577
607,160.1199951171875,303.1866760253906,1.8934966604482875,-69.41290495801852
608,160.19000244140625,300.5566711425781,1.8762511178093946,-66.68069000348464
609,167.07989501953125,304.1846923828125,1.820594227374,-60.24952925924188
610,168.2100067138672,304.4166564941406,1.8097416583067325,-58.83154033179497
611,168.42909240722656,306.2733459472656,1.818411187580114,-60.368366618011635
612,168.1300048828125,307.375,1.828198364796587,-61.90668580060881
613,168.05999755859375,308.7099914550781,1.8369034626901448,-63.34388732740831
614,168.2100067138672,308.1300048828125,1.831817327056859,-62.544888720466844
615,168.8000030517578,307.4100036621094,1.8211492778696852,-60.96349808538304
616,168.22000122070312,309.0,1.836880262499789,-63.40029194642125
617,167.94009399414062,305.4669494628906,1.818904242566092,-60.27590347462504
618,169.38999938964844,308.8766784667969,1.8234646648547812,-61.568783475689855
619,169.92999267578125,308.1499938964844,1.813393792609764,-60.0537135025553
620,169.3699951171875,307.2002258300781,1.8137818662480658,-59.92153689913388
621,170.30999755859375,308.64666748046875,1.8122639416648538,-59.99558333193005
622,170.55999755859375,308.5666809082031,1.8091386334723587,-59.550598979567866
623,171.09120178222656,301.8933410644531,1.7645170407343218,-52.10170568620234
624,167.46499633789062,293.4666748046875,1.7524060622947493,-48.969267175863195
625,166.6199951171875,291.5666809082031,1.749890105945195,-48.30296755832086
626,167.27999877929688,292.8205871582031,1.7504817628827216,-48.593274322218804
627,166.0399932861328,287.9324645996094,1.7341151303434597,-45.515548772874666
628,166.58140563964844,287.1770935058594,1.7239444726927413,-43.96972045052448
629,167.10000610351562,288.1600036621094,1.7244763203874398,-44.19547853450024
630,174.24000549316406,301.9166564941406,1.732763125434966,-47.52779565808203
631,172.6959991455078,302.2483215332031,1.7501755861671058,-50.11369625454256
632,171.21859741210938,298.413330078125,1.7428791882920764,-48.43569821146929
633,171.27040100097656,297.8283386230469,1.7389364238211171,-47.775073976640925
634,171.12010192871094,293.25,1.7137086566379482,-43.416170664504165
635,170.77499389648438,290.2098083496094,1.6993694552583072,-40.87983367673826
636,170.22999572753906,290.3936767578125,1.705890172391245,-41.85939457222827
637,167.9105987548828,286.5760192871094,1.7067178689860742,-41.428036086253854
638,167.99989318847656,285.663330078125,1.700378045821991,-40.3849777971227
639,166.9501953125,280.34832763671875,1.6792333013564815,-36.60252493373045
640,167.33999633789062,282.7204895019531,1.6894974046198004,-38.405580763177085
641,167.5010986328125,283.07666015625,1.6899988266751398,-38.526543497414195
642,168.54989624023438,283.1499938964844,1.679917936543315,-37.068642043730364
643,168.52999877929688,283.3000183105469,1.6810064698425011,-37.247716574079845
644,177.42999267578125,285.0366516113281,1.6064738960575684,-25.990437814502684
645,178.9499969482422,290.283203125,1.6221470135535057,-29.017796587432542
646,178.55999755859375,290.24420166015625,1.625471581701348,-29.54819076843154
647,178.4199981689453,292.0666198730469,1.6369612311983657,-31.57500684706838
648,177.72999572753906,293.2933349609375,1.6502185450482854,-33.809119372456905
649,178.01499938964844,294.01666259765625,1.6516398258896003,-34.116344193218424
650,178.3300018310547,294.2833251953125,1.6502176985009458,-33.9231060235216
651,181.64999389648438,293.8288269042969,1.6175548405013385,-28.621448797226037
652,178.5,289.9132995605469,1.624164143196341,-29.30488457161391
653,178.48500061035156,290.6756591796875,1.628571914646531,-30.08914316645246
654,178.6999969482422,290.38665771484375,1.6249953143477107,-29.48624895737288
655,177.3000030517578,289.4549865722656,1.6325718081785214,-30.598556472256746
656,177.36590576171875,286.7200012207031,1.6165451865698222,-27.767353749341908
657,177.49000549316406,286.7166748046875,1.615396168409777,-27.582842827373838
658,180.13999938964844,288.47332763671875,1.6013840824587877,-25.47052810146033
659,180.39999389648438,293.8466491699219,1.6288617467389412,-30.464259963333802
660,180.14700317382812,295.3566589355469,1.6395313479100744,-32.34363393757701
661,179.97000122070312,295.4375915527344,1.6415935408614548,-32.68298783461802
662,179.72999572753906,297.8116760253906,1.6569948428466943,-35.407478196137674
663,180.2100067138672,299.4533386230469,1.6616909575865628,-36.348329016067055
664,180.5,300.0199890136719,1.6621606039538608,-36.491591783966555
665,178.7949981689453,304.6266784667969,1.7037762889706336,-43.587568770673556
666,179.89999389648438,305.57666015625,1.6985918317044568,-42.92426650985499
667,180.85000610351562,309.84930419921875,1.7132944083057757,-45.80990116629965
668,181.0500030517578,312.2300109863281,1.7245512605546276,-47.89861418487112
669,180.9031982421875,310.8766784667969,1.7184697754796185,-46.75961538374247
670,181.08999633789062,311.7113037109375,1.7213060357532082,-47.32151706685153
671,180.89999389648438,309.2799987792969,1.7096739038934121,-45.167614012515685
672,178.0,304.39666748046875,1.7100936375307234,-44.518248051728904
673,178.7899932861328,308.8000183105469,1.7271661161502925,-47.76821569888841
674,178.8292999267578,307.8388366699219,1.7214116299510305,-46.7496467119787
675,179.55999755859375,308.86334228515625,1.7201121991793769,-46.70734027304536
676,180.38999938964844,309.1171569824219,1.7136047343440501,-45.74935966706687
677,179.3699951171875,306.43939208984375,1.70842058555913,-44.5607919550377
678,179.47999572753906,306.5733337402344,1.7081197962898902,-44.53413369107801
679,175.75,301.2699890136719,1.7141962390536096,-44.676549605800915
680,174.8699951171875,302.92999267578125,1.732315440809474,-47.621352582713
681,174.94000244140625,303.38665771484375,1.7342326139297897,-47.97580755005413
682,175.7100067138672,305.6315612792969,1.7394089670544424,-49.096511714054884
683,177.14999389648438,307.7183532714844,1.7370497537318357,-49.080935206151366
684,175.8350067138672,304.3101501464844,1.730657369278475,-47.59260169119409
685,174.85000610351562,303.97833251953125,1.738509133019809,-48.69887620892922
686,173.41000366210938,304.2433776855469,1.7544742013751828,-51.066312152732394
687,175.4499969482422,305.5333251953125,1.7414267911640087,-49.377887579096694
688,174.5251007080078,304.3333740234375,1.743779965110048,-49.52827670524243
689,175.2899932861328,304.6921691894531,1.7382177012928057,-48.770335499146285
690,175.2899932861328,303.6036682128906,1.7320079858597879,-47.681834522583785
691,175.2899932861328,303.4129638671875,1.7309200495656045,-47.49113017688066
692,174.66000366210938,302.8399963378906,1.7338829153110142,-47.83794190459341
693,168.77000427246094,294.8349914550781,1.7469632280099898,-48.43228382974766
694,168.15060424804688,293.6523742675781,1.7463652633349904,-48.15398517785917
695,167.6300048828125,294.1871643066406,1.7549791549090645,-49.44884566744253
696,167.49000549316406,294.5833435058594,1.758811474383064,-50.04942273240749
697,167.8300018310547,295.8816833496094,1.7629844492730051,-50.85137094187337
698,168.09500122070312,296.7866516113281,1.7655888007142886,-51.36944244779764
699,167.9600067138672,296.6700134277344,1.7663134172954316,-51.44989504548525
700,163.0399932861328,287.8126525878906,1.7652886680557183,-49.77571012231448
701,163.1199951171875,288.2173767089844,1.7669040297722256,-50.06363228045373
702,163.35000610351562,289.72332763671875,1.773635242187379,-51.233769210557796
703,163.2100067138672,288.9049987792969,1.7701426805636542,-50.61983821888211
704,162.94000244140625,289.5040588378906,1.7767525131957527,-51.61310211773517
705,162.89999389648438,289.6498718261719,1.7780839943445998,-51.81732722634192
706,163.02999877929688,289.989990234375,1.7787523302809516,-51.96763966003195
707,163.72000122070312,293.8975524902344,1.7951230778091989,-54.867804478393424
708,161.94500732421875,294.2566833496094,1.8170160859636673,-57.81841066537527
709,161.72999572753906,294.0433349609375,1.8181125501066737,-57.91897729863578
710,162.37989807128906,297.7463684082031,1.8336405672424096,-60.67315909490824
711,161.92999267578125,298.3333435058594,1.8423600135843088,-61.91699207501975
712,161.2716064453125,297.4533386230469,1.8444247265802107,-61.99822524247614
713,161.11000061035156,296.4566650390625,1.840088535261384,-61.237494742537336
714,162.92999267578125,302.3681945800781,1.8558166585189055,-64.49185202885232
715,164.01499938964844,301.3466491699219,1.8373115281610086,-61.88620645089057
716,164.92820739746094,301.7933349609375,1.8298466934382238,-60.999616659434395
717,163.5399932861328,298.70257568359375,1.8264802980698294,-59.935637657824515
718,163.72000122070312,299.0333251953125,1.8264923220480553,-60.00357718347155
719,163.7899932861328,297.5966491699219,1.8169403588046775,-58.46471336405608
720,163.25999450683594,297.1499938964844,1.8201029271996103,-58.791851602207544
721,167.57530212402344,297.4920959472656,1.775274113646473,-52.8336428501602
722,166.50999450683594,293.07000732421875,1.7600745720533129,-49.966893888686826
723,166.8668975830078,293.85009765625,1.7609849641393045,-50.22590889866862
724,167.19000244140625,294.83660888671875,1.7634822930877567,-50.74068990492202
725,167.6999969482422,293.30999755859375,1.7490161174488215,-48.46949112537084
726,167.75,293.44000244140625,1.7492697612006334,-48.52649199662471
727,168.82000732421875,296.1099853515625,1.7539981785623513,-49.63427371467341
728,166.90499877929688,297.8599853515625,1.7846079358319942,-54.180169185723
729,163.8000946044922,291.0299987792969,1.7767388931124306,-51.88331513832219
730,163.36000061035156,289.2900085449219,1.7708741886879655,-50.7858582275278
731,163.33999633789062,289.9700012207031,1.7752541185372712,-51.4950569634718
732,162.94500732421875,288.8900146484375,1.7729295263009839,-50.991750843817215
733,162.41000366210938,289.06500244140625,1.7798472749424965,-51.947839232839726
734,161.77999877929688,288.1199951171875,1.7809370582963464,-51.922633443327186
735,162.08999633789062,284.23699951171875,1.7535752108921152,-47.58704415497016
736,159.75,281.6499938964844,1.7630672544380868,-48.41641241479226
737,160.3300018310547,284.05859375,1.771712034590522,-49.97821474516033
738,160.35499572753906,285.92999267578125,1.7831062348790683,-51.81312280401053
739,160.0449981689453,285.32000732421875,1.7827486681153992,-51.65573113533631
740,160.11000061035156,286.1700134277344,1.7873337851279272,-52.41083425159539
741,159.14999389648438,284.8500061035156,1.789821030648547,-52.49242820513385
742,158.24000549316406,283.56500244140625,1.7919931281451844,-52.53599953152653
743,157.11109924316406,281.8399963378906,1.7938897868805634,-52.459186528759346
744,157.5449981689453,279.2099914550781,1.7722555123943946,-49.19569306716113
745,156.4600067138672,273.4200134277344,1.7475393180045218,-44.989792929926324
746,156.38999938964844,274.010009765625,1.7520941929472371,-45.68199933953832
747,157.2899932861328,276.80999755859375,1.7598703628592385,-47.16800403523811
748,157.1699981689453,277.7287902832031,1.7670598302397806,-48.261988565430954
749,166.46490478515625,276.3753967285156,1.660262246178632,-33.338113886256735
750,163.49989318847656,273.63739013671875,1.6736242746120928,-34.92899789745425
751,164.13499450683594,275.92999267578125,1.6811161660244809,-36.294358151166506
752,162.7100067138672,276.0400085449219,1.6965152550841607,-38.4848435447002
753,163.25999450683594,277.8299865722656,1.701764032343101,-39.471844277988794
754,163.19000244140625,277.0400085449219,1.6976530694298735,-38.78405404466986
755,162.91000366210938,275.45001220703125,1.6908109140942653,-37.60285343827164
756,165.12989807128906,273.1445007324219,1.6541189931244389,-32.05631583806502
757,161.49000549316406,266.510009765625,1.650318909530946,-30.736035714490185
758,161.9499969482422,268.3299865722656,1.6568693524459994,-31.88442908126322
759,162.14999389648438,269.95001220703125,1.6648166658542447,-33.21246094749094
760,163.13499450683594,272.67010498046875,1.6714384660677013,-34.494461576240184
761,163.85000610351562,273.3500061035156,1.668294146603944,-34.13045211716158
762,165.39999389648438,277.260009765625,1.6762999999815493,-35.7774873648296
763,165.9001007080078,279.097412109375,1.6823221379509583,-36.88473820451074
764,165.2100067138672,277.45001220703125,1.679377767277477,-36.24486940584413
765,163.50160217285156,274.9100036621094,1.681390273909845,-36.1991163208325
766,160.92999267578125,270.8525085449219,1.6830455531716626,-35.89614823446843
767,160.69000244140625,271.4800109863281,1.6894642284003958,-36.87403428704155
768,160.2949981689453,270.3599853515625,1.6866401849084058,-36.3307113825835
769,160.33999633789062,270.2300109863281,1.6853562252606147,-36.13504009025533
770,158.4250030517578,267.1000061035156,1.6859712858345564,-35.80090840079589
771,159.02769470214844,270.9696960449219,1.703915135992103,-38.79067388430096
772,159.10000610351562,273.30999755859375,1.7178503273014925,-41.02540139407404
773,157.99989318847656,271.6400146484375,1.7192417612865138,-40.96157357129698
774,158.64210510253906,274.55999755859375,1.730688062801049,-42.94393278951577
775,158.80999755859375,275.0,1.7316290172382716,-43.138813735902346
776,158.5399932861328,274.5,1.7314243195695278,-43.033017576161654
777,157.74000549316406,278.36138916015625,1.7646847943860349,-48.06238181046962
778,158.57000732421875,279.2597961425781,1.7611135980563593,-47.748993489647376
779,158.1699981689453,277.6499938964844,1.7553897522330342,-46.723201058326026
780,158.74000549316406,278.9599914550781,1.7573389303371996,-47.200992985005314
781,159.85960388183594,281.13720703125,1.758650717282268,-47.74360485531756
782,160.77000427246094,283.489990234375,1.7633263836575972,-48.76721157213396
783,160.3699951171875,283.7300109863281,1.7692212984043398,-49.591242138859485
784,159.97999572753906,285.8399963378906,1.786723365243133,-52.27062313626473
785,161.15069580078125,287.3399963378906,1.7830515401131617,-52.06141142469568
786,158.92999267578125,283.8900146484375,1.786258275538815,-51.85363657875641
787,161.09010314941406,286.43499755859375,1.7781042532012037,-51.24487737835557
788,161.2100067138672,286.989990234375,1.7802244171092656,-51.62481191473259
789,161.4499969482422,288.2900085449219,1.7856303127546183,-52.57444661411256
790,162.10000610351562,289.29998779296875,1.7847006594695891,-52.635418267290504
791,166.4499969482422,296.7300109863281,1.7826976054472181,-53.71449345358792
792,168.27279663085938,298.4200134277344,1.773429926896499,-52.74322454413033
793,168.14999389648438,297.1361083984375,1.7670896175075623,-51.63861041658009
794,168.84500122070312,299.2900085449219,1.7725725155091183,-52.77780604110174
795,168.94000244140625,299.3695068359375,1.7720463034784693,-52.718603393464974
796,168.70050048828125,299.2289123535156,1.7737286581097103,-52.927679635920725
797,169.14999389648438,299.6700134277344,1.7716229632921243,-52.71252432549079
