,unp,lmt,Ratio,Spread
1012,216.50999450683594,386.02508544921875,1.7829434910314528,21.885763995438452
1013,216.49000549316406,388.489990234375,1.7944938813660016,19.383024605139582
1014,216.6699981689453,389.9700012207031,1.7998338695541485,18.243698353362873
1015,215.22999572753906,393.7550048828125,1.8294615652981256,11.733101289329992
1016,216.1199951171875,392.54998779296875,1.8163520112061589,14.62268251211563
1017,215.85000610351562,396.0450134277344,1.8348158546625302,10.616629775522851
1018,215.8300018310547,397.3500061035156,1.8410323065953982,9.27377361322098
1019,215.1999969482422,395.70001220703125,1.8387547296397089,9.731313176019368
1020,215.63999938964844,397.3800048828125,1.842793572656114,8.884143915423378
1021,214.4600067138672,395.2099914550781,1.842814413329604,8.820702621868092
1022,211.49000549316406,390.04998779296875,1.8442951329233204,8.359177112854722
1023,211.6999969482422,394.0450134277344,1.8613368876149445,4.761617001732445
1024,212.22000122070312,392.95001220703125,1.851616294160576,6.840866702325313
1025,211.10000610351562,393.4949951171875,1.864021713595935,4.175990649063207
1026,210.3000030517578,392.5419921875,1.866581010419148,3.6147718130845004
1027,211.05999755859375,393.0199890136719,1.862124483842861,4.5752697795375905
1028,211.83999633789062,395.2699890136719,1.8658893308476334,3.8016280586831765
1029,213.84500122070312,401.30999755859375,1.8766396000270005,1.556632579212389
1030,212.38999938964844,398.32000732421875,1.875417903238773,1.7926390171179192
1031,213.6999969482422,398.8900146484375,1.866588770916305,3.7021557545057515
1032,214.1699981689453,396.8699951171875,1.8530606457965302,6.6117794900329425
1033,212.9600067138672,394.9549865722656,1.854596985916359,6.236552524573282
1034,213.3800048828125,394.739990234375,1.849938987728324,7.246508791128603
1035,213.4600067138672,394.7300109863281,1.849198906451102,7.407913103879848
1036,215.1199951171875,398.010009765625,1.8501767329848042,7.269890552721192
1037,216.25,402.17498779296875,1.8597687296784682,5.243751852432551
1038,216.35000610351562,400.5450134277344,1.851375096500289,7.063014768891973
1039,216.3699951171875,399.9800109863281,1.848592780943107,7.665851815440844
1040,216.5,399.6111145019531,1.8457788198704532,8.280817640132765
1041,216.3699951171875,398.7300109863281,1.8428156398042768,8.915851815440844
1042,217.44000244140625,399.67999267578125,1.838116207635177,9.991147874859022
1043,216.67999267578125,402.3500061035156,1.8568858210437216,5.882610773121682
1044,216.42999267578125,400.0199890136719,1.848265039739266,7.739435366280899
1045,216.5500030517578,400.3800048828125,1.8489032520914688,7.6065715348858856
1046,217.0,401.510009765625,1.8502765426987327,7.328307369829956
1047,215.5500030517578,399.05999755859375,1.851356956199029,7.033808872366391
1048,216.35000610351562,397.9200134277344,1.839241979209116,9.688014768891973
1049,216.0399932861328,396.75,1.8364655264292984,10.27124524038001
1050,217.65499877929688,396.068115234375,1.8197060368734734,14.009963931883275
1051,218.05999755859375,396.4849853515625,1.8182380527864819,14.359663348814506
1052,218.0500030517578,396.29998779296875,1.8174729752189012,14.525743604836945
1053,217.10000610351562,396.0,1.824044167972906,13.027605686680003
1054,217.92999267578125,395.2300109863281,1.8135640997993314,15.368568373731959
1055,221.0,399.0,1.8054298642533937,17.409397082407878
1056,219.85000610351562,398.30999755859375,1.8117352126478943,15.92272559161634
1057,219.625,399.04998779296875,1.816960672933267,14.756850557674026
1058,220.35000610351562,402.4200134277344,1.8262763888406077,12.759094715844837
1059,222.13999938964844,401.8399963378906,1.8089492997298355,16.727157374143673
1060,222.22999572753906,403.0299987792969,1.8135715543702944,15.707497300013157
1061,223.72000122070312,406.5199890136719,1.8170927355423794,15.037744743174157
